adds,cmp,vdiv.f64,bne.w,ldr,ldr,vadd.f64,mov,vadd.f64,str,smull,addne,mov
pop,vadd.f64,vcvt.f64.s32,vcmp.f64,str,strb,beq.n,bge.n,vcmp.f64,add.w,asrs,movs.w,eor.w
subs,bne.n,vdiv.f64,vmrs,ldr,lsrs,vsub.f64,adds,vmrs,str,ldrd,it,eor.w
mov,add,vcvt.f64.s32,bne.w,str,orr.w,vabs.f64,mov,beq.w,bx,vadd.f64,addne,eor.w
cmp,vldr,vdiv.f64,vsub.f64,str,strb.w,vcmpe.f64,adc.w,add.w,vadd.f32,rsb,add.w,eor.w
bne.n,mov,vcvt.f64.s32,vcmp.f64,str,ldr.w,vmov.f64,cmp,add.w,umull,bic.w,rsb,adds
adds,vldmdb,vdiv.f64,vmrs,bl,mov,vmrs,sbcs.w,vpop,subs,add.w,lsl.w,adc.w
pop,cmp,vcvt.f64.s32,bne.w,push,lsrs,bgt.n,mov,pop,add.w,add.w,lsr.w,adds
subs,vadd.f64,vadd.f64,vcmp.f64,cmp,orr.w,bx,mov,vadd.f64,lsrs,sub.w,lsl.w,adcs
mov,bne.n,vdiv.f64,vmrs,sub,strb.w,ldrd,mov,vcmpe.f64,orr.w,vmov,orr.w,cmp.w
cmp,vldmdb,vsub.f64,bne.w,ldrh.w,lsrs,ldrb.w,bge.n,vmov.f64,rsb,vadd.f64,lsr.w,bne.n
bne.n,cmp,vadd.f64,movs,ldrb.w,ldr.w,adds,adds,vmrs,umull,vldr,add,eor.w
adds,vadd.f64,vsub.f64,vsub.f64,bgt.n,orr.w,adc.w,mov,vsub.f64,blx,vsub.f64,b.n,movs
pop,bne.n,vadd.f64,vcmp.f64,ldr,ldr,strd,adc.w,vmov.f64,add,vadd.f64,cmp.w,adds
subs,vldmdb,vsub.f64,vmrs,subs,strb,cmp,cmp,bmi.n,add,vldr,bcc.n,mov
mov,cmp,vadd.f64,vcmp.f64,str,lsrs,beq.n,sbcs.w,vsub.f64,ldr,vsub.f64,cmp.w,eor.w
cmp,vadd.f64,vsub.f64,ite,ldr,orr.w,orrs.w,mov,vabs.f64,vmov,vadd.f64,bcc.n,eor.w
bne.n,bne.n,beq.n,movne,str,strb.w,beq.n,mov,vcmpe.f64,movw,vadd.f64,cmp.w,eor.w
adds,vldmdb,vsub.f64,vmrs,ldr,ldr.w,cmp,mov,vmov.f64,movt,vadd.f64,it,eor.w
pop,cmp,vabs.f64,bne.w,str,lsrs,it,bge.n,vmrs,vmov.f32,vadd.f64,adcs.w,adds
subs,vadd.f64,vcmpe.f64,cmp,ldr,lsrs,cmpeq,adds,ble.n,push,vsub.f64,adceq.w,adc.w
mov,bne.n,vmov.f64,bne.w,str,lsrs,bcc.n,mov,vdiv.f64,sub,vsub.f64,orr.w,adds
cmp,vldmdb,vmrs,vsub.f64,ldr,strb.w,mov,adc.w,vadd.f64,bic.w,vadd.f64,pop,adcs
bne.n,cmp,bgt.n,vcmp.f64,str,ldr,blx,cmp,blx,cmp,vsub.f64,subs,cmp.w
adds,vadd.f64,vmov,vmrs,str,ldr.w,vmov.f64,sbcs.w,add,ble.n,vldmia,vmov,bne.n
pop,bne.n,adds,vcmp.f64,str,strb,movs,mov,add,cmp.w,vmul.f64,strd,eor.w
subs,vldmdb,adds,ite,bl,strb.w,vldr,mov,ldr,blt.n,vmul.f64,vadd.f64,movs
mov,cmp,vmov,movne,push,add.w,vmov.f64,mov,vcmp.f64,beq.n,vstmia,bne.n,adds
cmp,vadd.f64,adds,vmrs,cmp,cmp.w,vmov.f64,bge.n,push,vsub.f32,cmp,bl,mov
bne.n,bne.n,vmov,bne.n,sub,bne.n,vmov.f64,adds,vpush,add,vmul.f64,push,eor.w
adds,vldr,adds,cmp,ldrh.w,uxth,b.n,mov,ldr,pop,bne.n,movw,eor.w
pop,vsub.f64,vmov,bne.n,ldrb.w,lsrs,vsub.f64,adc.w,vmov.f64,lsrs,vldmia,movt,eor.w
subs,vldr,adds,cmp,bgt.n,uxth,vabs.f64,cmp,vmrs,bic.w,vmul.f64,movw,eor.w
mov,vmov,vcvt.f64.s32,bne.n,ldr,lsrs,vcmpe.f64,sbcs.w,add,bic.w,vmul.f64,movw,adds
cmp,ldr,vmov,vsub.f64,subs,mla,vmov.f64,mov,bls.n,vsub.f32,vstmia,movs,adc.w
bne.n,movw,adds,vcmp.f64,str,mov.w,vmrs,mov,vmov.f64,vmov.f32,cmp,ldr,adds
adds,movt,vmov,vmrs,ldr,mla,bgt.n,mov,vpop,blx,vmul.f64,ldr,adcs
pop,ldr,mov,bne.n,str,ldr.w,vmov,bge.n,ldmia.w,add,bne.n,uxth,cmp.w
subs,add,vmov,vcmp.f64,ldr,lsrs,adds,adds,b.w,add,vldmia,lsrs,bne.n
mov,vldr,adds,vmrs,str,uxth,cmp,mov,vmov,ldr,vmul.f64,uxth,eor.w
cmp,add,adds,bne.n,ldr,add.w,vcvt.f64.s32,adc.w,push,vmov,vmul.f64,lsrs,movs
bne.n,mov,vmov,vsub.f64,str,mla,vmul.f64,cmp,vpush,movw,vstmia,mla,adds
adds,vadd.f64,cmp,vcmp.f64,ldr,lsrs,vdiv.f64,sbcs.w,vmov.f64,movt,cmp,mla,mov
pop,vldr,vdiv.f64,vmrs,str,uxth,vadd.f64,mov,subw,vmov.f32,vmul.f64,uxth.w,eor.w
subs,vadd.f64,vcvt.f64.s32,bne.n,str,mov.w,beq.n,mov,cmp.w,push,bne.n,lsrs,eor.w
mov,vldr,vdiv.f64,vcmp.f64,str,mov.w,vsub.f64,mov,mov,sub,vldmia,add.w,eor.w
cmp,ubfx,vcvt.f64.s32,vmrs,bl,mla,vabs.f64,bge.n,blt.w,bic.w,vmul.f64,mla,eor.w
bne.n,sub.w,vdiv.f64,bne.n,push,mov.w,vcmpe.f64,adds,movw,cmp,vmul.f64,uxth,adds
adds,smull,vcvt.f64.s32,vsub.f64,cmp,mov,vmov.f64,mov,movt,ble.n,vstmia,lsrs,adc.w
pop,asrs,vdiv.f64,vcmp.f64,sub,add.w,vmrs,adc.w,cmp,cmp.w,cmp,mla,adds
subs,ldrd,vcvt.f64.s32,vmrs,ldrh.w,orr.w,bgt.n,cmp,it,blt.n,vmul.f64,mov,adcs
mov,vadd.f64,vdiv.f64,bne.n,ldrb.w,ldr,vmov,sbcs.w,bgt.w,beq.n,bne.n,str,cmp.w
cmp,rsb,vcvt.f64.s32,vcmp.f64,bgt.n,strb,adds,mov,movgt,vsub.f32,vldmia,add.w,bne.n
bne.n,bic.w,vdiv.f64,vmrs,ldr,lsrs,cmp,mov,ldr.w,add,vmul.f64,orr.w,eor.w
adds,add.w,vcvt.f64.s32,bne.n,subs,orr.w,vcvt.f64.s32,mov,add,pop,vmul.f64,str,movs
pop,add.w,vdiv.f64,vsub.f64,str,strb.w,vmul.f64,bge.n,vldr,vsub.f32,vstmia,mov,adds
subs,sub.w,vcvt.f64.s32,vcmp.f64,ldr,ldr.w,vdiv.f64,adds,vsub.f64,vmul.f32,cmp,pop,mov
mov,vmov,vadd.f64,vmrs,str,mov,vadd.f64,mov,vcmpe.f64,vmov.f32,vmul.f64,bl,eor.w
cmp,vadd.f64,vdiv.f64,beq.n,ldr,lsrs,beq.n,adc.w,vmrs,blx,bne.n,orrs.w,eor.w
bne.n,vldr,vsub.f64,vcmp.f64,str,orr.w,vsub.f64,cmp,it,add,vldmia,it,eor.w
adds,vsub.f64,vadd.f64,vmrs,ldr,strb.w,vabs.f64,sbcs.w,bmi.n,add,vmul.f64,push,eor.w
pop,vadd.f64,vsub.f64,bne.n,str,lsrs,vcmpe.f64,mov,vmovmi.f64,ldr,vmul.f64,moveq.w,adds
subs,vldr,vadd.f64,vpop,ldr,ldr.w,vmov.f64,mov,ldr.w,vmov,vstmia,b.n,adc.w
mov,vsub.f64,vsub.f64,vmov.f64,str,orr.w,vmrs,mov,add,movw,cmp,mov.w,adds
cmp,vadd.f64,vadd.f64,vmov.f64,str,ldr,bgt.n,bge.n,vldr,movt,vmul.f64,add.w,adcs
bne.n,vadd.f64,vsub.f64,bx,str,strb,vmov,adds,vcmpe.f64,vmov.f32,bne.n,movs.w,cmp.w
adds,vadd.f64,beq.n,movs,bl,lsrs,adds,mov,vmrs,push,vldr,beq.w,bne.n
pop,vadd.f64,vsub.f64,movt,push,orr.w,cmp,adc.w,ble.w,sub,vldr,mov.w,eor.w
subs,vsub.f64,vabs.f64,movs,cmp,strb.w,vcvt.f64.s32,cmp,ubfx,bic.w,vadd.f64,movs.w,movs
mov,vsub.f64,vcmpe.f64,vmov,sub,ldr.w,vmul.f64,sbcs.w,asrs,cmp,vsub.f64,it,adds
cmp,vadd.f64,vmov.f64,movs,ldrh.w,lsrs,vdiv.f64,mov,orr.w,ble.n,vsub.f64,addne,mov
bne.n,vsub.f64,vmrs,movs,ldrb.w,lsrs,vadd.f64,mov,subw,cmp.w,vstmia,movs.w,eor.w
adds,vldmia,bgt.n,vmov.f64,bgt.n,lsrs,beq.n,mov,orr.w,blt.n,cmp,it,eor.w
pop,vmul.f64,vmov,vadd.f64,ldr,strb.w,vsub.f64,bge.n,adds,beq.n,vadd.f64,add.w,eor.w
subs,vmul.f64,adds,vmov,subs,ldr,vabs.f64,adds,ldr.w,vsub.f32,bne.n,rsbne,eor.w
mov,vstmia,adds,vmov.f64,str,ldr.w,vcmpe.f64,mov,vmov,add,vldr,lsl.w,adds
cmp,cmp,vmov,vadd.f64,ldr,strb,vmov.f64,adc.w,add,pop,vadd.f64,lsr.w,adc.w
bne.n,vmul.f64,adds,blx,str,strb.w,vmrs,cmp,vldr,subs,vsub.f64,lsl.w,adds
adds,bne.n,vmov,add,ldr,add.w,bgt.n,sbcs.w,vcmpe.f64,vdiv.f32,vsub.f64,orr.w,adcs
pop,vldmia,adds,add,str,cmp.w,vmov,mov,vmrs,bne.n,vstmia,lsr.w,cmp.w
subs,vmul.f64,vmov,ldr,ldr,bne.n,adds,mov,bgt.w,vadd.f32,cmp,add,bne.n
mov,vmul.f64,adds,push,str,uxth,cmp,mov,ldr.w,add,vadd.f64,b.n,eor.w
cmp,vstmia,vcvt.f64.s32,vpush,ldr,lsrs,vcvt.f64.s32,bge.n,vmov.f64,eors,bne.n,cmp.w,movs
bne.n,cmp,vmov,sub,str,uxth,vmul.f64,adds,ldr.w,movw,vldr,bcc.n,adds
adds,vmul.f64,adds,vmov.f64,str,lsrs,vdiv.f64,mov,add,lsrs,vadd.f64,movs.w,mov
pop,bne.n,vmov,vmov.f64,str,mla,vadd.f64,adc.w,vldr,movt,vsub.f64,adcs,eor.w
subs,vldmia,mov,blx,bl,mov.w,beq.n,cmp,add,rsb,vsub.f64,adc.w,eor.w
mov,vmul.f64,vmov,add,push,mla,vsub.f64,sbcs.w,ldr.w,eor.w,vstmia,tst.w,eor.w
cmp,vmul.f64,adds,add,cmp,ldr.w,vabs.f64,mov,vadd.f64,mvns,cmp,sub.w,eor.w
bne.n,vstmia,adds,ldr,sub,lsrs,vcmpe.f64,mov,add.w,add.w,vadd.f64,bne.n,adds
adds,cmp,vmov,vmov,ldrh.w,uxth,vmov.f64,mov,vmov,rsb,bne.n,cmp.w,adc.w
pop,vmul.f64,cmp,and.w,ldrb.w,add.w,vmrs,bge.n,add,adds,vldr,it,adds
subs,bne.n,vdiv.f64,bx,bgt.n,mla,bgt.n,adds,vmov,sub.w,vldmdb,adcs.w,adcs
mov,vldmia,vcvt.f64.s32,vmov.f64,ldr,lsrs,vmov,mov,ldr.w,umull,cmp,adceq.w,cmp.w
cmp,vmul.f64,vdiv.f64,mov,subs,uxth,adds,adc.w,vcvt.f64.s32,vmul.f32,vadd.f64,orr.w,bne.n
bne.n,vmul.f64,vcvt.f64.s32,bl,str,mov.w,cmp,cmp,add,umull,bne.n,pop,eor.w
adds,vstmia,vdiv.f64,vmov,ldr,mov.w,vcvt.f64.s32,sbcs.w,vldr,lsrs,vldmdb,subs,movs
pop,cmp,vcvt.f64.s32,push,str,mla,vmul.f64,mov,ldr.w,lsls,cmp,vmov,adds
subs,vmul.f64,vdiv.f64,movs,ldr,mov.w,vdiv.f64,mov,add,orr.w,vadd.f64,strd,mov
mov,bne.n,vcvt.f64.s32,movt,str,mov,vadd.f64,mov,vldr,mov.w,bne.n,vadd.f64,eor.w
cmp,vldmia,vdiv.f64,bic.w,ldr,add.w,beq.n,bge.n,ldr.w,mov.w,vldmdb,bne.n,eor.w
bne.n,vmul.f64,vcvt.f64.s32,ubfx,str,orr.w,vsub.f64,adds,vstr,orr.w,cmp,bl,eor.w
adds,vmul.f64,vdiv.f64,orrs,ldr,ldr,vabs.f64,mov,add,vsub.f32,vadd.f64,push,eor.w
pop,vstmia,vcvt.f64.s32,lsrs,str,strb,vcmpe.f64,adc.w,vldr,vdiv.f32,bne.n,movw,adds
subs,cmp,vdiv.f64,lsls,str,lsrs,vmov.f64,cmp,ldr.w,vdiv.f32,vldmdb,movt,adc.w
mov,vmul.f64,vcvt.f64.s32,orrs.w,str,orr.w,vmrs,sbcs.w,vmov.f64,vmov.f32,cmp,movw,adds
cmp,bne.n,vadd.f64,it,bl,strb.w,bgt.n,mov,vstr,vadd.f32,vadd.f64,movw,adcs
bne.n,vldmia,vdiv.f64,bne.n,push,ldr.w,vmov,mov,vldr,blx,bne.n,movs,cmp.w
mov,vmul.f64,vsub.f64,cbnz,cmp,mov,adds,mov,add,add,vldmdb,ldr,bne.n
adds,vmul.f64,vadd.f64,cmp,sub,lsrs,cmp,bge.n,vldr,add,cmp,ldr,eor.w
cmp,vstmia,vsub.f64,it,ldrh.w,orr.w,vcvt.f64.s32,adds,ldr.w,ldr,vadd.f64,uxth,movs
beq.n,cmp,vadd.f64,bne.n,ldrb.w,strb.w,vmul.f64,mov,ldr.w,vmov,bne.n,lsrs,adds
subs,vmul.f64,vsub.f64,rsbsne,bgt.n,lsrs,vdiv.f64,adc.w,add,movw,vldmdb,uxth,mov
bl,bne.n,vadd.f64,it,ldr,ldr.w,vadd.f64,cmp,vldr,movt,cmp,lsrs,eor.w
cbz,vldr,vsub.f64,movcc,subs,orr.w,beq.n,sbcs.w,add,vmov.f32,vadd.f64,mla,eor.w
push,vldr,beq.n,b.n,str,ldr,vsub.f64,mov,addw,push,bne.n,mla,eor.w
subs,vadd.f64,vsub.f64,pop,ldr,strb,vabs.f64,mov,ubfx,sub,vldr,uxth.w,eor.w
b.n,vsub.f64,vabs.f64,bx,str,lsrs,vcmpe.f64,mov,sub.w,bic.w,vsub.f64,lsrs,adds
adds,vsub.f64,vcmpe.f64,vmov.f64,ldr,orr.w,vmov.f64,bge.n,add.w,cmp,vldr,add.w,adc.w
cmp,vstmia,vmov.f64,mov,str,strb.w,vmrs,adds,vldr,ble.n,vadd.f64,mla,adds
beq.n,cmp,vmrs,bl,ldr,ldr.w,bgt.n,mov,vmla.f64,cmp.w,vldr,uxth,adcs
subs,vadd.f64,bgt.n,vmov,str,lsrs,vmov,adc.w,add.w,blt.n,vadd.f64,lsrs,cmp.w
bl,bne.n,vmov,push,ldr,lsrs,adds,cmp,vmov,beq.n,vadd.f64,mla,bne.n
cbz,vldr,adds,movs,str,lsrs,cmp,sbcs.w,vldr,vsub.f32,vldr,mov,eor.w
push,vadd.f64,adds,movt,str,strb.w,vcvt.f64.s32,mov,vldr,add,vsub.f64,str,movs
subs,vsub.f64,vmov,bic.w,str,ldr,vmul.f64,mov,vmov,pop,vldr,add.w,adds
b.n,vsub.f64,adds,ubfx,bl,ldr.w,vdiv.f64,mov,vcvt.f64.s32,vadd.f32,vadd.f64,orr.w,mov
adds,vstmia,vmov,orrs,push,strb,vadd.f64,bge.n,vcmpe.f64,vmul.f32,vldr,str,eor.w
cmp,cmp,adds,lsrs,cmp,strb.w,beq.n,adds,vmrs,vadd.f32,vadd.f64,mov,eor.w
beq.n,vadd.f64,vmov,lsls,sub,add.w,vsub.f64,mov,ubfx,bl,vadd.f64,pop,eor.w
subs,bne.n,adds,orrs.w,ldrh.w,cmp.w,vabs.f64,adc.w,sub.w,movw,vsub.f64,bl,eor.w
bl,vldr,vcvt.f64.s32,it,ldrb.w,bne.n,vcmpe.f64,cmp,vmov,movt,vadd.f64,orrs.w,adds
cbz,vadd.f64,vmov,bne.n,bgt.n,uxth,vmov.f64,sbcs.w,add.w,push,vadd.f64,it,adc.w
push,vsub.f64,adds,cbnz,ldr,lsrs,vmrs,mov,add.w,movw,vadd.f64,push,adds
subs,vsub.f64,vmov,cmp,subs,uxth,bgt.n,mov,vldr,ldmia.w,vsub.f64,moveq.w,adcs
b.n,vstmia,mov,it,str,lsrs,vmov,mov,vstr,movw,vsub.f64,b.n,cmp.w
adds,cmp,vmov,bne.n,ldr,mla,adds,bge.n,vcvt.f64.s32,uxth,vsub.f64,mov.w,bne.n
cmp,vadd.f64,adds,rsbsne,str,mov.w,cmp,adds,vldr,lsrs,vcmpe.f64,add.w,eor.w
beq.n,bne.n,adds,it,ldr,mla,vcvt.f64.s32,mov,vldr,uxth,vadd.f64,movs.w,movs
subs,vldr,vmov,movcc,str,ldr.w,vmul.f64,adc.w,vldr,lsrs,vmrs,beq.w,adds
bl,vldmdb,cmp,b.n,ldr,lsrs,vdiv.f64,cmp,vmla.f64,mla,vadd.f64,mov.w,mov
cbz,cmp,vdiv.f64,pop,str,uxth,vadd.f64,sbcs.w,vldr,mla,vadd.f64,movs.w,eor.w
push,vadd.f64,vcvt.f64.s32,bx,ldr,add.w,beq.n,mov,vmov.f64,pop,it,it,eor.w
subs,bne.n,vdiv.f64,vabs.f64,str,mla,vsub.f64,mov,vmov.f64,str,ble.n,addne,eor.w
b.n,vldmdb,vcvt.f64.s32,cmp,str,lsrs,vabs.f64,mov,vmla.f64,add.w,vmovle.f64,movs.w,eor.w
adds,cmp,vdiv.f64,ble.w,str,uxth,vcmpe.f64,bge.n,vmul.f64,str,vcmpe.f64,it,adds
cmp,vadd.f64,vcvt.f64.s32,beq.n,bl,mov.w,vmov.f64,adds,vmul.f64,bx,vmrs,addne,adc.w
beq.n,bne.n,vdiv.f64,cmp,push,mov.w,vmrs,mov,vsub.f64,vmov.f32,it,add.w,adds
subs,vldmdb,vcvt.f64.s32,beq.n,cmp,mla,bgt.n,adc.w,vmul.f64,vadd.f32,ble.n,rsb,adcs
bl,cmp,vdiv.f64,vldr,sub,mov.w,vmov,cmp,vmla.f64,vdiv.f32,vmovle.f64,lsl.w,cmp.w
cbz,vadd.f64,vcvt.f64.s32,vldr,ldrh.w,mov,adds,sbcs.w,vmul.f64,mul.w,vcmpe.f64,lsr.w,bne.n
push,bne.n,vdiv.f64,b.n,ldrb.w,add.w,cmp,mov,it,bl,vmov.f64,lsl.w,eor.w
subs,vldmdb,vcvt.f64.s32,vmov.f64,bgt.n,orr.w,vcvt.f64.s32,mov,vmla.f64,movw,vmrs,orr.w,movs
b.n,cmp,vdiv.f64,vmov.f64,ldr,ldr,vmul.f64,mov,vaddmi.f64,movt,ite,lsr.w,adds
adds,vadd.f64,vcvt.f64.s32,add,subs,strb,vdiv.f64,bge.n,vmul.f64,push,vsubgt.f64,add,mov
cmp,bne.n,vadd.f64,vpop,str,lsrs,vadd.f64,adds,bmi.n,movw,vcmpe.f64,b.n,eor.w
beq.n,vldmdb,vdiv.f64,pop,ldr,orr.w,beq.n,mov,vmov.f64,ldmia.w,vaddle.f64,cmp.w,eor.w
subs,cmp,vsub.f64,vsub.f64,str,strb.w,vsub.f64,adc.w,vcmpe.f64,movw,vmrs,bcc.n,eor.w
bl,vadd.f64,vadd.f64,vsub.f64,ldr,ldr.w,vabs.f64,cmp,vmrs,uxth,bgt.n,cmp.w,eor.w
cbz,bne.n,vsub.f64,vmov.f64,str,mov,vcmpe.f64,sbcs.w,it,lsrs,vmov.f64,bcc.n,adds
push,vldmdb,vadd.f64,vmov.f64,ldr,lsrs,vmov.f64,mov,bmi.n,uxth,vsub.f64,cmp.w,adc.w
subs,cmp,vsub.f64,blx,str,orr.w,vmrs,mov,vmovmi.f64,lsrs,vadd.f64,it,adds
b.n,vadd.f64,vadd.f64,add,ldr,strb.w,bgt.n,mov,vcmpe.f64,mla,b.n,adcs.w,adcs
adds,bne.n,vsub.f64,add,str,lsrs,vmov,bge.n,vmrs,mla,vadd.f64,adceq.w,cmp.w
cmp,vldr,beq.n,ldr,str,ldr.w,adds,adds,ite,pop,vldr,orr.w,bne.n
beq.n,vsub.f64,vsub.f64,vmov.f64,str,orr.w,cmp,mov,vsubgt.f64,str,ldr,pop,eor.w
subs,vldr,vabs.f64,vneg.f64,bl,ldr,vcvt.f64.s32,adc.w,vcmpe.f64,add.w,add,subs,movs
bl,vadd.f64,vcmpe.f64,vmov.f64,push,strb,vmul.f64,cmp,vaddle.f64,str,vldr,vmov,adds
cbz,vldr,vmov.f64,vmov.f64,cmp,lsrs,vdiv.f64,sbcs.w,vmrs,bx,ldr,strd,mov
push,vadd.f64,vmrs,b.w,sub,orr.w,vadd.f64,mov,vadd.f64,eor.w,add,vadd.f64,eor.w
subs,vadd.f64,bgt.n,push,ldrh.w,strb.w,beq.n,mov,it,bl,vldr,bne.n,eor.w
b.n,vldr,vmov,vpush,ldrb.w,ldr.w,vsub.f64,mov,bmi.n,movw,ldr,bl,eor.w
adds,vsub.f64,adds,sub,bgt.n,lsrs,vabs.f64,bge.n,vmovmi.f64,movt,add,push,eor.w
cmp,vldr,adds,vmov.f64,ldr,lsrs,vcmpe.f64,adds,vcmpe.f64,push,vldr,movw,adds
beq.n,vadd.f64,vmov,vmov.f64,subs,lsrs,vmov.f64,mov,vmrs,movw,vadd.f64,movt,adc.w
subs,vldr,adds,bl,str,strb.w,vmrs,adc.w,it,ldmia.w,ldr,movw,adds
bl,vadd.f64,vmov,vmov,ldr,ldr,bgt.n,cmp,bmi.n,movw,add,movw,adcs
cbz,vadd.f64,adds,push,str,ldr.w,vmov,sbcs.w,vmovmi.f64,uxth,vldr,movs,cmp.w
push,vsub.f64,vmov,movs,ldr,strb,adds,mov,vcmpe.f64,lsrs,vadd.f64,ldr,bne.n
subs,vadd.f64,adds,movt,str,strb.w,cmp,mov,ldr,uxth,vmul.f64,ldr,eor.w
b.n,vadd.f64,vcvt.f64.s32,bic.w,ldr,add.w,vcvt.f64.s32,mov,add,lsrs,vmul.f64,uxth,movs
adds,vadd.f64,vmov,ubfx,str,cmp.w,vmul.f64,bge.n,vldr,mla,vsub.f64,lsrs,adds
cmp,vsub.f64,adds,orrs,ldr,bne.n,vdiv.f64,adds,ldr,mla,vsub.f64,uxth,mov
beq.n,vsub.f64,vmov,lsrs,str,uxth,vadd.f64,mov,vmrs,pop,vmov.f64,lsrs,eor.w
subs,vsub.f64,mov,lsls,str,lsrs,beq.n,adc.w,it,str,vnmls.f64,mla,eor.w
bl,vcmpe.f64,vmov,orrs.w,str,uxth,vsub.f64,cmp,vsubgt.f64,add.w,vmul.f64,mla,eor.w
cbz,vadd.f64,adds,it,bl,lsrs,vabs.f64,sbcs.w,add,str,vsub.f64,uxth.w,eor.w
push,vmrs,adds,bne.n,push,mla,vcmpe.f64,mov,vldr,bx,vsub.f64,lsrs,adds
subs,vadd.f64,vmov,cbnz,cmp,mov.w,vmov.f64,mov,it,vmul.f32,vmla.f64,add.w,adc.w
b.n,vadd.f64,cmp,cmp,sub,mla,vmrs,mov,vadd.f64,add,vmla.f64,mla,adds
adds,it,vdiv.f64,it,ldrh.w,ldr.w,bgt.n,bge.n,vldrle,bl,vadd.f64,uxth,adcs
cmp,vnegle.f64,vcvt.f64.s32,bne.n,ldrb.w,lsrs,vmov,adds,vadd.f64,movw,vadd.f64,lsrs,cmp.w
beq.n,ble.n,vdiv.f64,rsbsne,bgt.n,uxth,adds,mov,vadd.f64,movt,vadd.f64,mla,bne.n
subs,vcmpe.f64,vcvt.f64.s32,it,ldr,add.w,cmp,adc.w,vadd.f64,push,vmla.f64,mov,eor.w
bl,vmrs,vdiv.f64,movcc,subs,mla,vcvt.f64.s32,cmp,vmla.f64,movw,vmla.f64,str,movs
cbz,it,vcvt.f64.s32,b.n,str,lsrs,vmul.f64,sbcs.w,vadd.f64,ldmia.w,vadd.f64,add.w,adds
push,vnegle.f64,vdiv.f64,pop,ldr,uxth,vdiv.f64,mov,vadd.f64,movw,vadd.f64,orr.w,mov
subs,ble.n,vcvt.f64.s32,bx,str,mov.w,vadd.f64,mov,vsub.f64,uxth,vcvt.s32.f64,str,eor.w
b.n,vcmpe.f64,vdiv.f64,vmov.f64,ldr,mov.w,beq.n,mov,vadd.f64,lsrs,vstr,mov,eor.w
adds,vmov.f64,vcvt.f64.s32,mov,str,mla,vsub.f64,bge.n,vadd.f64,uxth,vsub.f64,pop,eor.w
cmp,vmrs,vdiv.f64,bl,ldr,mov.w,vabs.f64,adds,vcmp.f64,lsrs,vmov,bl,eor.w
beq.n,ite,vcvt.f64.s32,vmov,str,mov,vcmpe.f64,mov,vmrs,mla,vadd.f64,orrs.w,adds
subs,vsub.f64,vdiv.f64,push,ldr,add.w,vmov.f64,adc.w,beq.w,mla,vstr,it,adc.w
bl,vcmpegt.f64,vcvt.f64.s32,movs,str,orr.w,vmrs,cmp,add.w,pop,and.w,push,adds
cbz,vaddle.f64,vadd.f64,movt,str,ldr,bgt.n,sbcs.w,add.w,str,add,moveq.w,adcs
push,vmrs,vdiv.f64,bic.w,str,strb,vmov,mov,vpop,add.w,vpop,b.n,cmp.w
subs,bgt.n,vsub.f64,ubfx,bl,lsrs,adds,mov,pop,str,ldmia.w,mov.w,bne.n
b.n,vmov.f64,vadd.f64,orrs,push,orr.w,cmp,mov,vadd.f64,bx,bx,add.w,eor.w
adds,vcmpe.f64,vsub.f64,lsrs,cmp,strb.w,vcvt.f64.s32,bge.n,vcmpe.f64,vadd.f32,cmp,movs.w,movs
cmp,vmrs,vadd.f64,lsls,sub,ldr.w,vmul.f64,adds,vmov.f64,umull,bhi.w,beq.w,adds
beq.n,bpl.n,vsub.f64,orrs.w,ldrh.w,mov,vdiv.f64,mov,vmrs,subs,tbb,mov.w,mov
subs,vadd.f64,vadd.f64,it,ldrb.w,lsrs,vadd.f64,adc.w,vsub.f64,add.w,vldr,movs.w,eor.w
bl,vldr,vsub.f64,bne.n,bgt.n,orr.w,beq.n,cmp,vmov.f64,lsrs,vmul.f64,it,eor.w
cbz,ldr,beq.n,cbnz,ldr,strb.w,vsub.f64,sbcs.w,bmi.n,orr.w,vldr,addne,eor.w
push,add,vsub.f64,cmp,subs,lsrs,vabs.f64,mov,vsub.f64,rsb,movs,movs.w,eor.w
subs,vldr,vabs.f64,it,str,ldr.w,vcmpe.f64,mov,vabs.f64,umull,vldr,it,adds
b.n,ldr,vcmpe.f64,bne.n,ldr,orr.w,vmov.f64,mov,vcmpe.f64,blx,vcmpe.f64,addne,adc.w
adds,add,vmov.f64,rsbsne,str,ldr,vmrs,bge.n,vmov.f64,add,vmov.f64,add.w,adds
cmp,vldr,vmrs,it,ldr,strb,bgt.n,adds,vmrs,add,vmrs,rsb,adcs
beq.n,ldr,bgt.n,movcc,str,lsrs,vmov,mov,ble.n,ldr,bpl.n,lsl.w,cmp.w
subs,add,vmov,b.n,ldr,orr.w,adds,adc.w,vdiv.f64,vmov,bl,lsr.w,bne.n
bl,vldr,adds,pop,str,strb.w,cmp,cmp,vadd.f64,movw,vcmpe.f64,lsl.w,eor.w
cbz,vadd.f64,adds,bx,ldr,ldr.w,vcvt.f64.s32,sbcs.w,blx,movt,push,orr.w,movs
push,ldr,vmov,cmp,str,lsrs,vmul.f64,mov,add,vmov.f32,vpush,lsr.w,adds
subs,add,adds,ble.w,str,lsrs,vdiv.f64,mov,add,push,mov,add,mov
b.n,vldr,vmov,beq.n,str,lsrs,vadd.f64,mov,ldr,sub,sub,b.n,eor.w
