pop,bl,vmov,bx,str,add.w,vdiv.f64,mov,cmp.w,cmp.w,vldr
subs,cmp.w,cmp,vmov.f64,bl,orr.w,vadd.f64,mov,mov,blt.n,stmdb
mov,beq.n,vdiv.f64,mov,push,ldr,beq.n,mov,blt.w,beq.n,vpush
cmp,ble.n,vcvt.f64.s32,bl,cmp,strb,vsub.f64,bge.n,movw,vsub.f32,add
bne.n,cmp,vdiv.f64,vmov,sub,lsrs,vabs.f64,adds,movt,add,vldr
adds,bne.n,vcvt.f64.s32,push,ldrh.w,orr.w,vcmpe.f64,mov,cmp,pop,vmul.f64
pop,vmrs,vdiv.f64,movs,ldrb.w,strb.w,vmov.f64,adc.w,it,vsub.f32,ldr
subs,bic.w,vcvt.f64.s32,movt,bgt.n,ldr.w,vmrs,cmp,bgt.w,vmul.f32,ldr
mov,orrs,vdiv.f64,bic.w,ldr,mov,bgt.n,sbcs.w,movgt,vmov.f32,movw
cmp,vmsr,vcvt.f64.s32,ubfx,subs,lsrs,vmov,mov,ldr.w,blx,add
bne.n,movs,vdiv.f64,orrs,str,orr.w,adds,mov,add,add,vldr
adds,bx,vcvt.f64.s32,lsrs,ldr,strb.w,cmp,mov,vldr,add,add
pop,vmov,vdiv.f64,lsls,str,lsrs,vcvt.f64.s32,bge.n,vsub.f64,ldr,vldr
subs,movw,vcvt.f64.s32,orrs.w,ldr,ldr.w,vmul.f64,adds,vcmpe.f64,vmov,vmov
mov,movt,vdiv.f64,it,str,orr.w,vdiv.f64,mov,vmrs,movw,movt
cmp,bic.w,vcvt.f64.s32,bne.n,ldr,ldr,vadd.f64,adc.w,it,movt,ldr.w
bne.n,mov,vadd.f64,cbnz,str,strb,beq.n,cmp,bmi.n,vmov.f32,sub
adds,cmp,vdiv.f64,cmp,ldr,lsrs,vsub.f64,sbcs.w,vmovmi.f64,push,add
pop,ble.n,vsub.f64,it,str,orr.w,vabs.f64,mov,ldr.w,sub,add.w
subs,movw,vadd.f64,bne.n,str,strb.w,vcmpe.f64,mov,add,bic.w,add
mov,movt,vsub.f64,rsbsne,str,ldr.w,vmov.f64,mov,vldr,cmp,vstr
cmp,cmp,vadd.f64,it,bl,lsrs,vmrs,bge.n,vcmpe.f64,ble.n,mov
bne.n,bgt.n,vsub.f64,movcc,push,lsrs,bgt.n,adds,vmrs,cmp.w,mov
adds,movw,vadd.f64,b.n,cmp,lsrs,vmov,mov,ble.w,blt.n,vmul.f64
pop,movt,vsub.f64,pop,sub,strb.w,adds,adc.w,ubfx,beq.n,vsub.f64
subs,cmp,beq.n,bx,ldrh.w,ldr,cmp,cmp,asrs,vsub.f32,vsub.f64
mov,ble.n,vsub.f64,vmov.f64,ldrb.w,ldr.w,vcvt.f64.s32,sbcs.w,orr.w,add,vmov
cmp,movw,vabs.f64,mov,bgt.n,strb,vmul.f64,mov,subw,pop,vsub.f64
bne.n,movt,vcmpe.f64,bl,ldr,strb.w,vdiv.f64,mov,orr.w,subs,ubfx
adds,cmp,vmov.f64,vmov,subs,add.w,vadd.f64,mov,adds,vdiv.f32,sub.w
pop,bgt.w,vmrs,push,str,cmp.w,beq.n,bge.n,ldr.w,bne.n,smull
subs,movw,bgt.n,movs,ldr,bne.n,vsub.f64,adds,vmov,vadd.f32,asrs
mov,movt,vmov,movt,str,uxth,vabs.f64,mov,add,add,rsb
cmp,cmp,adds,bic.w,ldr,lsrs,vcmpe.f64,adc.w,vldr,eors,bic.w
bne.n,bgt.w,adds,ubfx,str,uxth,vmov.f64,cmp,vcmpe.f64,movw,add.w
adds,movw,vmov,orrs,ldr,lsrs,vmrs,sbcs.w,vmrs,lsrs,add.w
pop,movt,adds,lsrs,str,mla,bgt.n,mov,bgt.w,movt,sub.w
subs,cmp,vmov,lsls,ldr,mov.w,vmov,mov,ldr.w,rsb,vmov
mov,bgt.w,adds,orrs.w,str,mla,adds,mov,vmov.f64,eor.w,vldmia
cmp,movw,vmov,it,str,ldr.w,cmp,bge.n,ldr.w,mvns,vmul.f64
bne.n,movt,adds,bne.n,str,lsrs,vcvt.f64.s32,adds,add,add.w,vmul.f64
adds,cmp,vcvt.f64.s32,cbnz,bl,uxth,vmul.f64,mov,vldr,rsb,vstmia
pop,ble.w,vmov,cmp,push,add.w,vdiv.f64,adc.w,add,adds,cmp
subs,vmov.f64,adds,it,cmp,mla,vadd.f64,cmp,ldr.w,sub.w,vmul.f64
mov,add,vmov,bne.n,sub,lsrs,beq.n,sbcs.w,vadd.f64,umull,bne.n
cmp,add,mov,rsbsne,ldrh.w,uxth,vsub.f64,mov,add.w,vmul.f32,vldmia
bne.n,bl,vmov,it,ldrb.w,mov.w,vabs.f64,mov,vmov,umull,vmul.f64
adds,ldr,adds,movcc,bgt.n,mov.w,vcmpe.f64,mov,add,lsrs,vmul.f64
pop,vldr,adds,b.n,ldr,mla,vmov.f64,bge.n,vmov,lsls,vstmia
subs,stmdb,vmov,pop,subs,mov.w,vmrs,adds,ldr.w,orr.w,cmp
mov,vpush,cmp,bx,str,mov,bgt.n,mov,vcvt.f64.s32,mov.w,vmul.f64
cmp,add,vdiv.f64,vabs.f64,ldr,add.w,vmov,adc.w,add,mov.w,bne.n
bne.n,vldr,vcvt.f64.s32,cmp,str,orr.w,adds,cmp,vldr,orr.w,vldmia
adds,vmul.f64,vdiv.f64,ble.w,ldr,ldr,cmp,sbcs.w,ldr.w,vsub.f32,vmul.f64
pop,ldr,vcvt.f64.s32,beq.n,str,strb,vcvt.f64.s32,mov,add,vdiv.f32,vmul.f64
subs,ldr,vdiv.f64,cmp,ldr,lsrs,vmul.f64,mov,vldr,vdiv.f32,vstmia
mov,movw,vcvt.f64.s32,beq.n,str,orr.w,vdiv.f64,mov,ldr.w,vmov.f32,cmp
cmp,add,vdiv.f64,vldr,ldr,strb.w,vadd.f64,bge.n,vstr,vadd.f32,vmul.f64
bne.n,vldr,vcvt.f64.s32,vldr,str,ldr.w,beq.n,adds,add,blx,bne.n
adds,add,vdiv.f64,b.n,str,mov,vsub.f64,mov,vldr,add,vldmia
pop,vldr,vcvt.f64.s32,vmov.f64,str,lsrs,vabs.f64,adc.w,ldr.w,add,vmul.f64
subs,vmov,vdiv.f64,vmov.f64,bl,orr.w,vcmpe.f64,cmp,vmov.f64,ldr,vmul.f64
mov,movt,vcvt.f64.s32,add,push,strb.w,vmov.f64,sbcs.w,vstr,vmov,vstmia
cmp,ldr.w,vdiv.f64,vpop,cmp,lsrs,vmrs,mov,vldr,movw,cmp
bne.n,sub,vcvt.f64.s32,pop,sub,ldr.w,bgt.n,mov,add,movt,vmul.f64
adds,add,vadd.f64,vmov.f64,ldrh.w,orr.w,vmov,mov,vldr,vmov.f32,bne.n
pop,add.w,vdiv.f64,vmov.f64,ldrb.w,ldr,adds,bge.n,ldr.w,push,vldmia
subs,add,vsub.f64,vadd.f64,bgt.n,strb,cmp,adds,ldr.w,sub,vmul.f64
mov,vstr,vadd.f64,vadd.f64,ldr,lsrs,vcvt.f64.s32,mov,add,bic.w,vmul.f64
cmp,mov,vsub.f64,vadd.f64,subs,orr.w,vmul.f64,adc.w,vldr,cmp,vstmia
bne.n,mov,vadd.f64,vadd.f64,str,strb.w,vdiv.f64,cmp,add,ble.n,cmp
adds,vmul.f64,vsub.f64,bl,ldr,ldr.w,vadd.f64,sbcs.w,addw,cmp.w,vmul.f64
pop,vsub.f64,vadd.f64,vabs.f64,str,lsrs,beq.n,mov,ubfx,blt.n,bne.n
subs,vsub.f64,vsub.f64,vabs.f64,ldr,lsrs,vsub.f64,mov,sub.w,beq.n,vldmia
mov,vmov,beq.n,vcmpe.f64,str,lsrs,vabs.f64,mov,add.w,vsub.f32,vmul.f64
cmp,vsub.f64,vsub.f64,vmrs,ldr,strb.w,vcmpe.f64,bge.n,vldr,add,vmul.f64
bne.n,ubfx,vabs.f64,bpl.n,str,ldr,vmov.f64,adds,vmla.f64,pop,vstmia
adds,sub.w,vcmpe.f64,vdiv.f64,ldr,ldr.w,vmrs,mov,add.w,vadd.f32,cmp
pop,smull,vmov.f64,vmov.f64,str,strb,bgt.n,adc.w,vmov,vmul.f32,vmul.f64
subs,asrs,vmrs,vmov.f64,str,strb.w,vmov,cmp,vldr,vadd.f32,bne.n
mov,rsb,bgt.n,vmov.f64,str,add.w,adds,sbcs.w,vldr,bl,ldr
cmp,bic.w,vmov,vmla.f64,bl,cmp.w,cmp,mov,vmov,movw,add.w
bne.n,add.w,adds,vmla.f64,push,bne.n,vcvt.f64.s32,mov,vcvt.f64.s32,movt,mov
adds,add.w,adds,vmls.f64,cmp,uxth,vmul.f64,mov,vcmpe.f64,push,vldr
pop,sub.w,vmov,vdiv.f64,sub,lsrs,vdiv.f64,bge.n,vmrs,movw,add
subs,vmov,adds,vdiv.f64,ldrh.w,uxth,vadd.f64,adds,ubfx,ldmia.w,vldr
mov,vldmia,vmov,b.n,ldrb.w,lsrs,beq.n,mov,sub.w,movw,vldr
cmp,vmul.f64,adds,vcmp.f64,bgt.n,mla,vsub.f64,adc.w,vmov,uxth,vadd.f64
bne.n,vmul.f64,vmov,vmrs,ldr,mov.w,vabs.f64,cmp,add.w,lsrs,vsub.f64
adds,vstmia,adds,bne.n,subs,mla,vcmpe.f64,sbcs.w,add.w,uxth,vsub.f64
pop,cmp,vcvt.f64.s32,vcmp.f64,str,ldr.w,vmov.f64,mov,vldr,lsrs,vstmia
subs,vmul.f64,vmov,vmrs,ldr,lsrs,vmrs,mov,vstr,mla,cmp
mov,bne.n,adds,beq.n,str,uxth,bgt.n,mov,vcvt.f64.s32,mla,vadd.f64
cmp,vldmia,vmov,vcmp.f64,ldr,add.w,vmov,bge.n,vldr,pop,bne.n
bne.n,vmul.f64,mov,vmrs,str,mla,adds,adds,vldr,str,vldr
adds,vmul.f64,vmov,bne.n,ldr,lsrs,cmp,mov,vldr,add.w,vadd.f64
pop,vstmia,adds,vsub.f64,str,uxth,vcvt.f64.s32,adc.w,vmla.f64,str,vsub.f64
subs,cmp,adds,vcmp.f64,ldr,mov.w,vmul.f64,cmp,vldr,bx,vsub.f64
mov,vmul.f64,vmov,vmrs,str,mov.w,vdiv.f64,sbcs.w,vmov.f64,vmov.f32,vstmia
cmp,bne.n,cmp,ite,str,mla,vadd.f64,mov,vmov.f64,vadd.f32,cmp
bne.n,vldmia,vdiv.f64,movne,str,mov.w,beq.n,mov,vmla.f64,vdiv.f32,vadd.f64
adds,vmul.f64,vcvt.f64.s32,cmp,bl,mov,vsub.f64,mov,vmul.f64,mul.w,bne.n
pop,vmul.f64,vdiv.f64,bne.w,push,add.w,vabs.f64,bge.n,vmul.f64,bl,vldr
subs,vstmia,vcvt.f64.s32,vcmp.f64,cmp,orr.w,vcmpe.f64,adds,vsub.f64,movw,vadd.f64
mov,cmp,vdiv.f64,vmrs,sub,ldr,vmov.f64,mov,vmul.f64,movt,vsub.f64
cmp,vmul.f64,vcvt.f64.s32,bne.w,ldrh.w,strb,vmrs,adc.w,vmla.f64,push,vsub.f64
bne.n,bne.n,vdiv.f64,vsub.f64,ldrb.w,lsrs,bgt.n,cmp,vmul.f64,movw,vstmia
adds,vldmia,vcvt.f64.s32,vcmp.f64,bgt.n,orr.w,vmov,sbcs.w,it,ldmia.w,cmp
pop,vmul.f64,vdiv.f64,vmrs,ldr,strb.w,adds,mov,vmla.f64,movw,vadd.f64
subs,vmul.f64,vcvt.f64.s32,bne.n,subs,ldr.w,cmp,mov,vaddmi.f64,uxth,bne.n
mov,vstmia,vdiv.f64,vcmp.f64,str,mov,vcvt.f64.s32,mov,vmul.f64,lsrs,add
cmp,cmp,vcvt.f64.s32,vmrs,ldr,lsrs,vmul.f64,bge.n,bmi.n,uxth,vldr
bne.n,vmul.f64,vdiv.f64,bne.n,str,orr.w,vdiv.f64,adds,vmov.f64,lsrs,mov
adds,bne.n,vcvt.f64.s32,vsub.f64,ldr,strb.w,vadd.f64,mov,vcmpe.f64,mla,vldmdb
pop,vldmia,vadd.f64,vcmp.f64,str,lsrs,beq.n,adc.w,vmrs,mla,cmp
subs,vmul.f64,vdiv.f64,vmrs,ldr,ldr.w,vsub.f64,cmp,it,pop,vadd.f64
mov,vmul.f64,vsub.f64,bne.n,str,orr.w,vabs.f64,sbcs.w,vnegmi.f64,str,bne.n
cmp,vstmia,vadd.f64,vcmp.f64,ldr,ldr,vcmpe.f64,mov,bmi.n,add.w,vldmdb
bne.n,cmp,vsub.f64,vmrs,str,strb,vmov.f64,mov,vcmpe.f64,str,cmp
adds,vmul.f64,vadd.f64,bne.n,str,lsrs,vmrs,mov,vmrs,bx,vadd.f64
pop,bne.n,vsub.f64,vsub.f64,str,orr.w,bgt.n,bge.n,ite,eor.w,bne.n
subs,vldmia,vadd.f64,vcmp.f64,bl,strb.w,vmov,adds,vsubgt.f64,bl,vldmdb
mov,vmul.f64,vsub.f64,vmrs,push,ldr.w,adds,mov,vcmpe.f64,movw,cmp
cmp,vmul.f64,beq.n,beq.n,cmp,lsrs,cmp,adc.w,vaddle.f64,movt,vadd.f64
bne.n,vstmia,vsub.f64,vcmp.f64,sub,lsrs,vcvt.f64.s32,cmp,vmrs,push,bne.n
adds,cmp,vabs.f64,vmrs,ldrh.w,lsrs,vmul.f64,sbcs.w,vadd.f64,movw,vldmdb
pop,vmul.f64,vcmpe.f64,it,ldrb.w,strb.w,vdiv.f64,mov,it,ldmia.w,cmp
subs,bne.n,vmov.f64,bne.n,bgt.n,ldr,vadd.f64,mov,bmi.n,movw,vadd.f64
mov,ldr,vmrs,vmov.f64,ldr,ldr.w,beq.n,mov,vmovmi.f64,uxth,bne.n
cmp,add.w,bgt.n,vmoveq.f64,subs,strb,vsub.f64,bge.n,vcmpe.f64,lsrs,vldmdb
bne.n,mov,vmov,bx,str,strb.w,vabs.f64,adds,vmrs,uxth,cmp
adds,vldr,adds,vmov.f64,ldr,add.w,vcmpe.f64,mov,it,lsrs,vadd.f64
pop,add,adds,vmov.f64,str,cmp.w,vmov.f64,adc.w,bmi.n,mla,bne.n
subs,vldr,vmov,vmov.f64,ldr,bne.n,vmrs,cmp,vmovmi.f64,mla,vldmdb
mov,vldr,adds,vmov.f64,str,uxth,bgt.n,sbcs.w,vcmpe.f64,pop,cmp
cmp,vadd.f64,vmov,vmov.f64,ldr,lsrs,vmov,mov,ldr,str,vadd.f64
bne.n,vsub.f64,adds,vmov.f64,str,uxth,adds,mov,add,add.w,bne.n
adds,vsub.f64,vmov,bl,ldr,lsrs,cmp,mov,vldr,str,vldr
pop,vstmia,adds,vmov.f64,str,mla,vcvt.f64.s32,bge.n,ldr,bx,vsub.f64
subs,cmp,vcvt.f64.s32,vpush,str,mov.w,vmul.f64,adds,vmrs,vmul.f32,vldr
mov,vadd.f64,vmov,vmul.f64,str,mla,vdiv.f64,mov,it,add,vmov
cmp,bne.n,adds,vmul.f64,bl,ldr.w,vadd.f64,adc.w,vsubgt.f64,bl,ldr
bne.n,vldr,vmov,vmul.f64,push,lsrs,beq.n,cmp,add,movw,movw
adds,vadd.f64,mov,vmul.f64,cmp,uxth,vsub.f64,sbcs.w,vldr,movt,movt
pop,vsub.f64,vmov,vsub.f64,sub,add.w,vabs.f64,mov,it,push,ldr
subs,vsub.f64,adds,vcmp.f64,ldrh.w,mla,vcmpe.f64,mov,vadd.f64,movw,add
mov,vstmia,adds,vadd.f64,ldrb.w,lsrs,vmov.f64,mov,vldrle,ldmia.w,vldr
cmp,cmp,vmov,vmrs,bgt.n,uxth,vmrs,bge.n,vadd.f64,movw,add
bne.n,vadd.f64,cmp,bne.n,ldr,mov.w,bgt.n,adds,vadd.f64,uxth,mov
adds,bne.n,vdiv.f64,vcmp.f64,subs,mov.w,vmov,mov,vadd.f64,lsrs,vadd.f64
pop,vldr,vcvt.f64.s32,vmrs,str,mla,adds,adc.w,vmla.f64,uxth,vldr
subs,vadd.f64,vdiv.f64,beq.n,ldr,mov.w,cmp,cmp,vadd.f64,lsrs,vadd.f64
mov,vsub.f64,vcvt.f64.s32,vsub.f64,str,mov,vcvt.f64.s32,sbcs.w,vadd.f64,mla,vldr
cmp,vsub.f64,vdiv.f64,vcmp.f64,ldr,add.w,vmul.f64,mov,vsub.f64,mla,ubfx
bne.n,vstmia,vcvt.f64.s32,vmrs,str,orr.w,vdiv.f64,mov,vadd.f64,pop,sub.w
adds,cmp,vdiv.f64,bne.w,ldr,ldr,vadd.f64,mov,vadd.f64,str,smull
pop,vadd.f64,vcvt.f64.s32,vcmp.f64,str,strb,beq.n,bge.n,vcmp.f64,add.w,asrs
subs,bne.n,vdiv.f64,vmrs,ldr,lsrs,vsub.f64,adds,vmrs,str,ldrd
mov,add,vcvt.f64.s32,bne.w,str,orr.w,vabs.f64,mov,beq.w,bx,vadd.f64
cmp,vldr,vdiv.f64,vsub.f64,str,strb.w,vcmpe.f64,adc.w,add.w,vadd.f32,rsb
bne.n,mov,vcvt.f64.s32,vcmp.f64,str,ldr.w,vmov.f64,cmp,add.w,umull,bic.w
adds,vldmdb,vdiv.f64,vmrs,bl,mov,vmrs,sbcs.w,vpop,subs,add.w
pop,cmp,vcvt.f64.s32,bne.w,push,lsrs,bgt.n,mov,pop,add.w,add.w
subs,vadd.f64,vadd.f64,vcmp.f64,cmp,orr.w,bx,mov,vadd.f64,lsrs,sub.w
mov,bne.n,vdiv.f64,vmrs,sub,strb.w,ldrd,mov,vcmpe.f64,orr.w,vmov
cmp,vldmdb,vsub.f64,bne.w,ldrh.w,lsrs,ldrb.w,bge.n,vmov.f64,rsb,vadd.f64
bne.n,cmp,vadd.f64,movs,ldrb.w,ldr.w,adds,adds,vmrs,umull,vldr
adds,vadd.f64,vsub.f64,vsub.f64,bgt.n,orr.w,adc.w,mov,vsub.f64,blx,vsub.f64
pop,bne.n,vadd.f64,vcmp.f64,ldr,ldr,strd,adc.w,vmov.f64,add,vadd.f64
subs,vldmdb,vsub.f64,vmrs,subs,strb,cmp,cmp,bmi.n,add,vldr
mov,cmp,vadd.f64,vcmp.f64,str,lsrs,beq.n,sbcs.w,vsub.f64,ldr,vsub.f64
cmp,vadd.f64,vsub.f64,ite,ldr,orr.w,orrs.w,mov,vabs.f64,vmov,vadd.f64
bne.n,bne.n,beq.n,movne,str,strb.w,beq.n,mov,vcmpe.f64,movw,vadd.f64
adds,vldmdb,vsub.f64,vmrs,ldr,ldr.w,cmp,mov,vmov.f64,movt,vadd.f64
pop,cmp,vabs.f64,bne.w,str,lsrs,it,bge.n,vmrs,vmov.f32,vadd.f64
subs,vadd.f64,vcmpe.f64,cmp,ldr,lsrs,cmpeq,adds,ble.n,push,vsub.f64
mov,bne.n,vmov.f64,bne.w,str,lsrs,bcc.n,mov,vdiv.f64,sub,vsub.f64
cmp,vldmdb,vmrs,vsub.f64,ldr,strb.w,mov,adc.w,vadd.f64,bic.w,vadd.f64
bne.n,cmp,bgt.n,vcmp.f64,str,ldr,blx,cmp,blx,cmp,vsub.f64
adds,vadd.f64,vmov,vmrs,str,ldr.w,vmov.f64,sbcs.w,add,ble.n,vldmia
pop,bne.n,adds,vcmp.f64,str,strb,movs,mov,add,cmp.w,vmul.f64
subs,vldmdb,adds,ite,bl,strb.w,vldr,mov,ldr,blt.n,vmul.f64
mov,cmp,vmov,movne,push,add.w,vmov.f64,mov,vcmp.f64,beq.n,vstmia
cmp,vadd.f64,adds,vmrs,cmp,cmp.w,vmov.f64,bge.n,push,vsub.f32,cmp
bne.n,bne.n,vmov,bne.n,sub,bne.n,vmov.f64,adds,vpush,add,vmul.f64
adds,vldr,adds,cmp,ldrh.w,uxth,b.n,mov,ldr,pop,bne.n
pop,vsub.f64,vmov,bne.n,ldrb.w,lsrs,vsub.f64,adc.w,vmov.f64,lsrs,vldmia
subs,vldr,adds,cmp,bgt.n,uxth,vabs.f64,cmp,vmrs,bic.w,vmul.f64
mov,vmov,vcvt.f64.s32,bne.n,ldr,lsrs,vcmpe.f64,sbcs.w,add,bic.w,vmul.f64
cmp,ldr,vmov,vsub.f64,subs,mla,vmov.f64,mov,bls.n,vsub.f32,vstmia
bne.n,movw,adds,vcmp.f64,str,mov.w,vmrs,mov,vmov.f64,vmov.f32,cmp
adds,movt,vmov,vmrs,ldr,mla,bgt.n,mov,vpop,blx,vmul.f64
pop,ldr,mov,bne.n,str,ldr.w,vmov,bge.n,ldmia.w,add,bne.n
subs,add,vmov,vcmp.f64,ldr,lsrs,adds,adds,b.w,add,vldmia
mov,vldr,adds,vmrs,str,uxth,cmp,mov,vmov,ldr,vmul.f64
cmp,add,adds,bne.n,ldr,add.w,vcvt.f64.s32,adc.w,push,vmov,vmul.f64
bne.n,mov,vmov,vsub.f64,str,mla,vmul.f64,cmp,vpush,movw,vstmia
adds,vadd.f64,cmp,vcmp.f64,ldr,lsrs,vdiv.f64,sbcs.w,vmov.f64,movt,cmp
pop,vldr,vdiv.f64,vmrs,str,uxth,vadd.f64,mov,subw,vmov.f32,vmul.f64
subs,vadd.f64,vcvt.f64.s32,bne.n,str,mov.w,beq.n,mov,cmp.w,push,bne.n
mov,vldr,vdiv.f64,vcmp.f64,str,mov.w,vsub.f64,mov,mov,sub,vldmia
cmp,ubfx,vcvt.f64.s32,vmrs,bl,mla,vabs.f64,bge.n,blt.w,bic.w,vmul.f64
bne.n,sub.w,vdiv.f64,bne.n,push,mov.w,vcmpe.f64,adds,movw,cmp,vmul.f64
adds,smull,vcvt.f64.s32,vsub.f64,cmp,mov,vmov.f64,mov,movt,ble.n,vstmia
pop,asrs,vdiv.f64,vcmp.f64,sub,add.w,vmrs,adc.w,cmp,cmp.w,cmp
subs,ldrd,vcvt.f64.s32,vmrs,ldrh.w,orr.w,bgt.n,cmp,it,blt.n,vmul.f64
mov,vadd.f64,vdiv.f64,bne.n,ldrb.w,ldr,vmov,sbcs.w,bgt.w,beq.n,bne.n
cmp,rsb,vcvt.f64.s32,vcmp.f64,bgt.n,strb,adds,mov,movgt,vsub.f32,vldmia
bne.n,bic.w,vdiv.f64,vmrs,ldr,lsrs,cmp,mov,ldr.w,add,vmul.f64
adds,add.w,vcvt.f64.s32,bne.n,subs,orr.w,vcvt.f64.s32,mov,add,pop,vmul.f64
pop,add.w,vdiv.f64,vsub.f64,str,strb.w,vmul.f64,bge.n,vldr,vsub.f32,vstmia
subs,sub.w,vcvt.f64.s32,vcmp.f64,ldr,ldr.w,vdiv.f64,adds,vsub.f64,vmul.f32,cmp
mov,vmov,vadd.f64,vmrs,str,mov,vadd.f64,mov,vcmpe.f64,vmov.f32,vmul.f64
cmp,vadd.f64,vdiv.f64,beq.n,ldr,lsrs,beq.n,adc.w,vmrs,blx,bne.n
bne.n,vldr,vsub.f64,vcmp.f64,str,orr.w,vsub.f64,cmp,it,add,vldmia
adds,vsub.f64,vadd.f64,vmrs,ldr,strb.w,vabs.f64,sbcs.w,bmi.n,add,vmul.f64
pop,vadd.f64,vsub.f64,bne.n,str,lsrs,vcmpe.f64,mov,vmovmi.f64,ldr,vmul.f64
subs,vldr,vadd.f64,vpop,ldr,ldr.w,vmov.f64,mov,ldr.w,vmov,vstmia
mov,vsub.f64,vsub.f64,vmov.f64,str,orr.w,vmrs,mov,add,movw,cmp
cmp,vadd.f64,vadd.f64,vmov.f64,str,ldr,bgt.n,bge.n,vldr,movt,vmul.f64
bne.n,vadd.f64,vsub.f64,bx,str,strb,vmov,adds,vcmpe.f64,vmov.f32,bne.n
adds,vadd.f64,beq.n,movs,bl,lsrs,adds,mov,vmrs,push,vldr
pop,vadd.f64,vsub.f64,movt,push,orr.w,cmp,adc.w,ble.w,sub,vldr
subs,vsub.f64,vabs.f64,movs,cmp,strb.w,vcvt.f64.s32,cmp,ubfx,bic.w,vadd.f64
mov,vsub.f64,vcmpe.f64,vmov,sub,ldr.w,vmul.f64,sbcs.w,asrs,cmp,vsub.f64
cmp,vadd.f64,vmov.f64,movs,ldrh.w,lsrs,vdiv.f64,mov,orr.w,ble.n,vsub.f64
bne.n,vsub.f64,vmrs,movs,ldrb.w,lsrs,vadd.f64,mov,subw,cmp.w,vstmia
adds,vldmia,bgt.n,vmov.f64,bgt.n,lsrs,beq.n,mov,orr.w,blt.n,cmp
pop,vmul.f64,vmov,vadd.f64,ldr,strb.w,vsub.f64,bge.n,adds,beq.n,vadd.f64
subs,vmul.f64,adds,vmov,subs,ldr,vabs.f64,adds,ldr.w,vsub.f32,bne.n
mov,vstmia,adds,vmov.f64,str,ldr.w,vcmpe.f64,mov,vmov,add,vldr
cmp,cmp,vmov,vadd.f64,ldr,strb,vmov.f64,adc.w,add,pop,vadd.f64
bne.n,vmul.f64,adds,blx,str,strb.w,vmrs,cmp,vldr,subs,vsub.f64
adds,bne.n,vmov,add,ldr,add.w,bgt.n,sbcs.w,vcmpe.f64,vdiv.f32,vsub.f64
pop,vldmia,adds,add,str,cmp.w,vmov,mov,vmrs,bne.n,vstmia
subs,vmul.f64,vmov,ldr,ldr,bne.n,adds,mov,bgt.w,vadd.f32,cmp
mov,vmul.f64,adds,push,str,uxth,cmp,mov,ldr.w,add,vadd.f64
cmp,vstmia,vcvt.f64.s32,vpush,ldr,lsrs,vcvt.f64.s32,bge.n,vmov.f64,eors,bne.n
bne.n,cmp,vmov,sub,str,uxth,vmul.f64,adds,ldr.w,movw,vldr
adds,vmul.f64,adds,vmov.f64,str,lsrs,vdiv.f64,mov,add,lsrs,vadd.f64
pop,bne.n,vmov,vmov.f64,str,mla,vadd.f64,adc.w,vldr,movt,vsub.f64
subs,vldmia,mov,blx,bl,mov.w,beq.n,cmp,add,rsb,vsub.f64
mov,vmul.f64,vmov,add,push,mla,vsub.f64,sbcs.w,ldr.w,eor.w,vstmia
cmp,vmul.f64,adds,add,cmp,ldr.w,vabs.f64,mov,vadd.f64,mvns,cmp
bne.n,vstmia,adds,ldr,sub,lsrs,vcmpe.f64,mov,add.w,add.w,vadd.f64
adds,cmp,vmov,vmov,ldrh.w,uxth,vmov.f64,mov,vmov,rsb,bne.n
pop,vmul.f64,cmp,and.w,ldrb.w,add.w,vmrs,bge.n,add,adds,vldr
subs,bne.n,vdiv.f64,bx,bgt.n,mla,bgt.n,adds,vmov,sub.w,vldmdb
mov,vldmia,vcvt.f64.s32,vmov.f64,ldr,lsrs,vmov,mov,ldr.w,umull,cmp
cmp,vmul.f64,vdiv.f64,mov,subs,uxth,adds,adc.w,vcvt.f64.s32,vmul.f32,vadd.f64
bne.n,vmul.f64,vcvt.f64.s32,bl,str,mov.w,cmp,cmp,add,umull,bne.n
adds,vstmia,vdiv.f64,vmov,ldr,mov.w,vcvt.f64.s32,sbcs.w,vldr,lsrs,vldmdb
pop,cmp,vcvt.f64.s32,push,str,mla,vmul.f64,mov,ldr.w,lsls,cmp
subs,vmul.f64,vdiv.f64,movs,ldr,mov.w,vdiv.f64,mov,add,orr.w,vadd.f64
mov,bne.n,vcvt.f64.s32,movt,str,mov,vadd.f64,mov,vldr,mov.w,bne.n
cmp,vldmia,vdiv.f64,bic.w,ldr,add.w,beq.n,bge.n,ldr.w,mov.w,vldmdb
bne.n,vmul.f64,vcvt.f64.s32,ubfx,str,orr.w,vsub.f64,adds,vstr,orr.w,cmp
adds,vmul.f64,vdiv.f64,orrs,ldr,ldr,vabs.f64,mov,add,vsub.f32,vadd.f64
pop,vstmia,vcvt.f64.s32,lsrs,str,strb,vcmpe.f64,adc.w,vldr,vdiv.f32,bne.n
subs,cmp,vdiv.f64,lsls,str,lsrs,vmov.f64,cmp,ldr.w,vdiv.f32,vldmdb
mov,vmul.f64,vcvt.f64.s32,orrs.w,str,orr.w,vmrs,sbcs.w,vmov.f64,vmov.f32,cmp
cmp,bne.n,vadd.f64,it,bl,strb.w,bgt.n,mov,vstr,vadd.f32,vadd.f64
