subs,ldrd,vcvt.f64.s32,vmrs,ldrh.w,orr.w,bgt.n,cmp,it,blt.n,vmul.f64,mov
mov,vadd.f64,vdiv.f64,bne.n,ldrb.w,ldr,vmov,sbcs.w,bgt.w,beq.n,bne.n,str
cmp,rsb,vcvt.f64.s32,vcmp.f64,bgt.n,strb,adds,mov,movgt,vsub.f32,vldmia,add.w
bne.n,bic.w,vdiv.f64,vmrs,ldr,lsrs,cmp,mov,ldr.w,add,vmul.f64,orr.w
adds,add.w,vcvt.f64.s32,bne.n,subs,orr.w,vcvt.f64.s32,mov,add,pop,vmul.f64,str
pop,add.w,vdiv.f64,vsub.f64,str,strb.w,vmul.f64,bge.n,vldr,vsub.f32,vstmia,mov
subs,sub.w,vcvt.f64.s32,vcmp.f64,ldr,ldr.w,vdiv.f64,adds,vsub.f64,vmul.f32,cmp,pop
mov,vmov,vadd.f64,vmrs,str,mov,vadd.f64,mov,vcmpe.f64,vmov.f32,vmul.f64,bl
cmp,vadd.f64,vdiv.f64,beq.n,ldr,lsrs,beq.n,adc.w,vmrs,blx,bne.n,orrs.w
bne.n,vldr,vsub.f64,vcmp.f64,str,orr.w,vsub.f64,cmp,it,add,vldmia,it
adds,vsub.f64,vadd.f64,vmrs,ldr,strb.w,vabs.f64,sbcs.w,bmi.n,add,vmul.f64,push
pop,vadd.f64,vsub.f64,bne.n,str,lsrs,vcmpe.f64,mov,vmovmi.f64,ldr,vmul.f64,moveq.w
subs,vldr,vadd.f64,vpop,ldr,ldr.w,vmov.f64,mov,ldr.w,vmov,vstmia,b.n
mov,vsub.f64,vsub.f64,vmov.f64,str,orr.w,vmrs,mov,add,movw,cmp,mov.w
cmp,vadd.f64,vadd.f64,vmov.f64,str,ldr,bgt.n,bge.n,vldr,movt,vmul.f64,add.w
bne.n,vadd.f64,vsub.f64,bx,str,strb,vmov,adds,vcmpe.f64,vmov.f32,bne.n,movs.w
adds,vadd.f64,beq.n,movs,bl,lsrs,adds,mov,vmrs,push,vldr,beq.w
pop,vadd.f64,vsub.f64,movt,push,orr.w,cmp,adc.w,ble.w,sub,vldr,mov.w
subs,vsub.f64,vabs.f64,movs,cmp,strb.w,vcvt.f64.s32,cmp,ubfx,bic.w,vadd.f64,movs.w
mov,vsub.f64,vcmpe.f64,vmov,sub,ldr.w,vmul.f64,sbcs.w,asrs,cmp,vsub.f64,it
cmp,vadd.f64,vmov.f64,movs,ldrh.w,lsrs,vdiv.f64,mov,orr.w,ble.n,vsub.f64,addne
bne.n,vsub.f64,vmrs,movs,ldrb.w,lsrs,vadd.f64,mov,subw,cmp.w,vstmia,movs.w
adds,vldmia,bgt.n,vmov.f64,bgt.n,lsrs,beq.n,mov,orr.w,blt.n,cmp,it
pop,vmul.f64,vmov,vadd.f64,ldr,strb.w,vsub.f64,bge.n,adds,beq.n,vadd.f64,add.w
subs,vmul.f64,adds,vmov,subs,ldr,vabs.f64,adds,ldr.w,vsub.f32,bne.n,rsbne
mov,vstmia,adds,vmov.f64,str,ldr.w,vcmpe.f64,mov,vmov,add,vldr,lsl.w
cmp,cmp,vmov,vadd.f64,ldr,strb,vmov.f64,adc.w,add,pop,vadd.f64,lsr.w
bne.n,vmul.f64,adds,blx,str,strb.w,vmrs,cmp,vldr,subs,vsub.f64,lsl.w
adds,bne.n,vmov,add,ldr,add.w,bgt.n,sbcs.w,vcmpe.f64,vdiv.f32,vsub.f64,orr.w
pop,vldmia,adds,add,str,cmp.w,vmov,mov,vmrs,bne.n,vstmia,lsr.w
subs,vmul.f64,vmov,ldr,ldr,bne.n,adds,mov,bgt.w,vadd.f32,cmp,add
mov,vmul.f64,adds,push,str,uxth,cmp,mov,ldr.w,add,vadd.f64,b.n
cmp,vstmia,vcvt.f64.s32,vpush,ldr,lsrs,vcvt.f64.s32,bge.n,vmov.f64,eors,bne.n,cmp.w
bne.n,cmp,vmov,sub,str,uxth,vmul.f64,adds,ldr.w,movw,vldr,bcc.n
adds,vmul.f64,adds,vmov.f64,str,lsrs,vdiv.f64,mov,add,lsrs,vadd.f64,movs.w
pop,bne.n,vmov,vmov.f64,str,mla,vadd.f64,adc.w,vldr,movt,vsub.f64,adcs
subs,vldmia,mov,blx,bl,mov.w,beq.n,cmp,add,rsb,vsub.f64,adc.w
mov,vmul.f64,vmov,add,push,mla,vsub.f64,sbcs.w,ldr.w,eor.w,vstmia,tst.w
cmp,vmul.f64,adds,add,cmp,ldr.w,vabs.f64,mov,vadd.f64,mvns,cmp,sub.w
bne.n,vstmia,adds,ldr,sub,lsrs,vcmpe.f64,mov,add.w,add.w,vadd.f64,bne.n
adds,cmp,vmov,vmov,ldrh.w,uxth,vmov.f64,mov,vmov,rsb,bne.n,cmp.w
pop,vmul.f64,cmp,and.w,ldrb.w,add.w,vmrs,bge.n,add,adds,vldr,it
subs,bne.n,vdiv.f64,bx,bgt.n,mla,bgt.n,adds,vmov,sub.w,vldmdb,adcs.w
mov,vldmia,vcvt.f64.s32,vmov.f64,ldr,lsrs,vmov,mov,ldr.w,umull,cmp,adceq.w
cmp,vmul.f64,vdiv.f64,mov,subs,uxth,adds,adc.w,vcvt.f64.s32,vmul.f32,vadd.f64,orr.w
bne.n,vmul.f64,vcvt.f64.s32,bl,str,mov.w,cmp,cmp,add,umull,bne.n,pop
adds,vstmia,vdiv.f64,vmov,ldr,mov.w,vcvt.f64.s32,sbcs.w,vldr,lsrs,vldmdb,subs
pop,cmp,vcvt.f64.s32,push,str,mla,vmul.f64,mov,ldr.w,lsls,cmp,vmov
subs,vmul.f64,vdiv.f64,movs,ldr,mov.w,vdiv.f64,mov,add,orr.w,vadd.f64,strd
mov,bne.n,vcvt.f64.s32,movt,str,mov,vadd.f64,mov,vldr,mov.w,bne.n,vadd.f64
cmp,vldmia,vdiv.f64,bic.w,ldr,add.w,beq.n,bge.n,ldr.w,mov.w,vldmdb,bne.n
bne.n,vmul.f64,vcvt.f64.s32,ubfx,str,orr.w,vsub.f64,adds,vstr,orr.w,cmp,bl
adds,vmul.f64,vdiv.f64,orrs,ldr,ldr,vabs.f64,mov,add,vsub.f32,vadd.f64,push
pop,vstmia,vcvt.f64.s32,lsrs,str,strb,vcmpe.f64,adc.w,vldr,vdiv.f32,bne.n,movw
subs,cmp,vdiv.f64,lsls,str,lsrs,vmov.f64,cmp,ldr.w,vdiv.f32,vldmdb,movt
mov,vmul.f64,vcvt.f64.s32,orrs.w,str,orr.w,vmrs,sbcs.w,vmov.f64,vmov.f32,cmp,movw
cmp,bne.n,vadd.f64,it,bl,strb.w,bgt.n,mov,vstr,vadd.f32,vadd.f64,movw
bne.n,vldmia,vdiv.f64,bne.n,push,ldr.w,vmov,mov,vldr,blx,bne.n,movs
mov,vmul.f64,vsub.f64,cbnz,cmp,mov,adds,mov,add,add,vldmdb,ldr
adds,vmul.f64,vadd.f64,cmp,sub,lsrs,cmp,bge.n,vldr,add,cmp,ldr
cmp,vstmia,vsub.f64,it,ldrh.w,orr.w,vcvt.f64.s32,adds,ldr.w,ldr,vadd.f64,uxth
beq.n,cmp,vadd.f64,bne.n,ldrb.w,strb.w,vmul.f64,mov,ldr.w,vmov,bne.n,lsrs
subs,vmul.f64,vsub.f64,rsbsne,bgt.n,lsrs,vdiv.f64,adc.w,add,movw,vldmdb,uxth
bl,bne.n,vadd.f64,it,ldr,ldr.w,vadd.f64,cmp,vldr,movt,cmp,lsrs
cbz,vldr,vsub.f64,movcc,subs,orr.w,beq.n,sbcs.w,add,vmov.f32,vadd.f64,mla
push,vldr,beq.n,b.n,str,ldr,vsub.f64,mov,addw,push,bne.n,mla
subs,vadd.f64,vsub.f64,pop,ldr,strb,vabs.f64,mov,ubfx,sub,vldr,uxth.w
b.n,vsub.f64,vabs.f64,bx,str,lsrs,vcmpe.f64,mov,sub.w,bic.w,vsub.f64,lsrs
adds,vsub.f64,vcmpe.f64,vmov.f64,ldr,orr.w,vmov.f64,bge.n,add.w,cmp,vldr,add.w
cmp,vstmia,vmov.f64,mov,str,strb.w,vmrs,adds,vldr,ble.n,vadd.f64,mla
beq.n,cmp,vmrs,bl,ldr,ldr.w,bgt.n,mov,vmla.f64,cmp.w,vldr,uxth
subs,vadd.f64,bgt.n,vmov,str,lsrs,vmov,adc.w,add.w,blt.n,vadd.f64,lsrs
bl,bne.n,vmov,push,ldr,lsrs,adds,cmp,vmov,beq.n,vadd.f64,mla
cbz,vldr,adds,movs,str,lsrs,cmp,sbcs.w,vldr,vsub.f32,vldr,mov
push,vadd.f64,adds,movt,str,strb.w,vcvt.f64.s32,mov,vldr,add,vsub.f64,str
subs,vsub.f64,vmov,bic.w,str,ldr,vmul.f64,mov,vmov,pop,vldr,add.w
b.n,vsub.f64,adds,ubfx,bl,ldr.w,vdiv.f64,mov,vcvt.f64.s32,vadd.f32,vadd.f64,orr.w
adds,vstmia,vmov,orrs,push,strb,vadd.f64,bge.n,vcmpe.f64,vmul.f32,vldr,str
cmp,cmp,adds,lsrs,cmp,strb.w,beq.n,adds,vmrs,vadd.f32,vadd.f64,mov
beq.n,vadd.f64,vmov,lsls,sub,add.w,vsub.f64,mov,ubfx,bl,vadd.f64,pop
subs,bne.n,adds,orrs.w,ldrh.w,cmp.w,vabs.f64,adc.w,sub.w,movw,vsub.f64,bl
bl,vldr,vcvt.f64.s32,it,ldrb.w,bne.n,vcmpe.f64,cmp,vmov,movt,vadd.f64,orrs.w
cbz,vadd.f64,vmov,bne.n,bgt.n,uxth,vmov.f64,sbcs.w,add.w,push,vadd.f64,it
push,vsub.f64,adds,cbnz,ldr,lsrs,vmrs,mov,add.w,movw,vadd.f64,push
subs,vsub.f64,vmov,cmp,subs,uxth,bgt.n,mov,vldr,ldmia.w,vsub.f64,moveq.w
b.n,vstmia,mov,it,str,lsrs,vmov,mov,vstr,movw,vsub.f64,b.n
adds,cmp,vmov,bne.n,ldr,mla,adds,bge.n,vcvt.f64.s32,uxth,vsub.f64,mov.w
cmp,vadd.f64,adds,rsbsne,str,mov.w,cmp,adds,vldr,lsrs,vcmpe.f64,add.w
beq.n,bne.n,adds,it,ldr,mla,vcvt.f64.s32,mov,vldr,uxth,vadd.f64,movs.w
subs,vldr,vmov,movcc,str,ldr.w,vmul.f64,adc.w,vldr,lsrs,vmrs,beq.w
bl,vldmdb,cmp,b.n,ldr,lsrs,vdiv.f64,cmp,vmla.f64,mla,vadd.f64,mov.w
cbz,cmp,vdiv.f64,pop,str,uxth,vadd.f64,sbcs.w,vldr,mla,vadd.f64,movs.w
push,vadd.f64,vcvt.f64.s32,bx,ldr,add.w,beq.n,mov,vmov.f64,pop,it,it
subs,bne.n,vdiv.f64,vabs.f64,str,mla,vsub.f64,mov,vmov.f64,str,ble.n,addne
b.n,vldmdb,vcvt.f64.s32,cmp,str,lsrs,vabs.f64,mov,vmla.f64,add.w,vmovle.f64,movs.w
adds,cmp,vdiv.f64,ble.w,str,uxth,vcmpe.f64,bge.n,vmul.f64,str,vcmpe.f64,it
cmp,vadd.f64,vcvt.f64.s32,beq.n,bl,mov.w,vmov.f64,adds,vmul.f64,bx,vmrs,addne
beq.n,bne.n,vdiv.f64,cmp,push,mov.w,vmrs,mov,vsub.f64,vmov.f32,it,add.w
subs,vldmdb,vcvt.f64.s32,beq.n,cmp,mla,bgt.n,adc.w,vmul.f64,vadd.f32,ble.n,rsb
bl,cmp,vdiv.f64,vldr,sub,mov.w,vmov,cmp,vmla.f64,vdiv.f32,vmovle.f64,lsl.w
cbz,vadd.f64,vcvt.f64.s32,vldr,ldrh.w,mov,adds,sbcs.w,vmul.f64,mul.w,vcmpe.f64,lsr.w
push,bne.n,vdiv.f64,b.n,ldrb.w,add.w,cmp,mov,it,bl,vmov.f64,lsl.w
subs,vldmdb,vcvt.f64.s32,vmov.f64,bgt.n,orr.w,vcvt.f64.s32,mov,vmla.f64,movw,vmrs,orr.w
b.n,cmp,vdiv.f64,vmov.f64,ldr,ldr,vmul.f64,mov,vaddmi.f64,movt,ite,lsr.w
adds,vadd.f64,vcvt.f64.s32,add,subs,strb,vdiv.f64,bge.n,vmul.f64,push,vsubgt.f64,add
cmp,bne.n,vadd.f64,vpop,str,lsrs,vadd.f64,adds,bmi.n,movw,vcmpe.f64,b.n
beq.n,vldmdb,vdiv.f64,pop,ldr,orr.w,beq.n,mov,vmov.f64,ldmia.w,vaddle.f64,cmp.w
subs,cmp,vsub.f64,vsub.f64,str,strb.w,vsub.f64,adc.w,vcmpe.f64,movw,vmrs,bcc.n
bl,vadd.f64,vadd.f64,vsub.f64,ldr,ldr.w,vabs.f64,cmp,vmrs,uxth,bgt.n,cmp.w
cbz,bne.n,vsub.f64,vmov.f64,str,mov,vcmpe.f64,sbcs.w,it,lsrs,vmov.f64,bcc.n
push,vldmdb,vadd.f64,vmov.f64,ldr,lsrs,vmov.f64,mov,bmi.n,uxth,vsub.f64,cmp.w
subs,cmp,vsub.f64,blx,str,orr.w,vmrs,mov,vmovmi.f64,lsrs,vadd.f64,it
b.n,vadd.f64,vadd.f64,add,ldr,strb.w,bgt.n,mov,vcmpe.f64,mla,b.n,adcs.w
adds,bne.n,vsub.f64,add,str,lsrs,vmov,bge.n,vmrs,mla,vadd.f64,adceq.w
cmp,vldr,beq.n,ldr,str,ldr.w,adds,adds,ite,pop,vldr,orr.w
beq.n,vsub.f64,vsub.f64,vmov.f64,str,orr.w,cmp,mov,vsubgt.f64,str,ldr,pop
subs,vldr,vabs.f64,vneg.f64,bl,ldr,vcvt.f64.s32,adc.w,vcmpe.f64,add.w,add,subs
bl,vadd.f64,vcmpe.f64,vmov.f64,push,strb,vmul.f64,cmp,vaddle.f64,str,vldr,vmov
cbz,vldr,vmov.f64,vmov.f64,cmp,lsrs,vdiv.f64,sbcs.w,vmrs,bx,ldr,strd
push,vadd.f64,vmrs,b.w,sub,orr.w,vadd.f64,mov,vadd.f64,eor.w,add,vadd.f64
subs,vadd.f64,bgt.n,push,ldrh.w,strb.w,beq.n,mov,it,bl,vldr,bne.n
b.n,vldr,vmov,vpush,ldrb.w,ldr.w,vsub.f64,mov,bmi.n,movw,ldr,bl
adds,vsub.f64,adds,sub,bgt.n,lsrs,vabs.f64,bge.n,vmovmi.f64,movt,add,push
cmp,vldr,adds,vmov.f64,ldr,lsrs,vcmpe.f64,adds,vcmpe.f64,push,vldr,movw
beq.n,vadd.f64,vmov,vmov.f64,subs,lsrs,vmov.f64,mov,vmrs,movw,vadd.f64,movt
subs,vldr,adds,bl,str,strb.w,vmrs,adc.w,it,ldmia.w,ldr,movw
bl,vadd.f64,vmov,vmov,ldr,ldr,bgt.n,cmp,bmi.n,movw,add,movw
cbz,vadd.f64,adds,push,str,ldr.w,vmov,sbcs.w,vmovmi.f64,uxth,vldr,movs
push,vsub.f64,vmov,movs,ldr,strb,adds,mov,vcmpe.f64,lsrs,vadd.f64,ldr
subs,vadd.f64,adds,movt,str,strb.w,cmp,mov,ldr,uxth,vmul.f64,ldr
b.n,vadd.f64,vcvt.f64.s32,bic.w,ldr,add.w,vcvt.f64.s32,mov,add,lsrs,vmul.f64,uxth
adds,vadd.f64,vmov,ubfx,str,cmp.w,vmul.f64,bge.n,vldr,mla,vsub.f64,lsrs
cmp,vsub.f64,adds,orrs,ldr,bne.n,vdiv.f64,adds,ldr,mla,vsub.f64,uxth
beq.n,vsub.f64,vmov,lsrs,str,uxth,vadd.f64,mov,vmrs,pop,vmov.f64,lsrs
subs,vsub.f64,mov,lsls,str,lsrs,beq.n,adc.w,it,str,vnmls.f64,mla
bl,vcmpe.f64,vmov,orrs.w,str,uxth,vsub.f64,cmp,vsubgt.f64,add.w,vmul.f64,mla
cbz,vadd.f64,adds,it,bl,lsrs,vabs.f64,sbcs.w,add,str,vsub.f64,uxth.w
push,vmrs,adds,bne.n,push,mla,vcmpe.f64,mov,vldr,bx,vsub.f64,lsrs
subs,vadd.f64,vmov,cbnz,cmp,mov.w,vmov.f64,mov,it,vmul.f32,vmla.f64,add.w
b.n,vadd.f64,cmp,cmp,sub,mla,vmrs,mov,vadd.f64,add,vmla.f64,mla
adds,it,vdiv.f64,it,ldrh.w,ldr.w,bgt.n,bge.n,vldrle,bl,vadd.f64,uxth
cmp,vnegle.f64,vcvt.f64.s32,bne.n,ldrb.w,lsrs,vmov,adds,vadd.f64,movw,vadd.f64,lsrs
beq.n,ble.n,vdiv.f64,rsbsne,bgt.n,uxth,adds,mov,vadd.f64,movt,vadd.f64,mla
subs,vcmpe.f64,vcvt.f64.s32,it,ldr,add.w,cmp,adc.w,vadd.f64,push,vmla.f64,mov
bl,vmrs,vdiv.f64,movcc,subs,mla,vcvt.f64.s32,cmp,vmla.f64,movw,vmla.f64,str
cbz,it,vcvt.f64.s32,b.n,str,lsrs,vmul.f64,sbcs.w,vadd.f64,ldmia.w,vadd.f64,add.w
push,vnegle.f64,vdiv.f64,pop,ldr,uxth,vdiv.f64,mov,vadd.f64,movw,vadd.f64,orr.w
subs,ble.n,vcvt.f64.s32,bx,str,mov.w,vadd.f64,mov,vsub.f64,uxth,vcvt.s32.f64,str
b.n,vcmpe.f64,vdiv.f64,vmov.f64,ldr,mov.w,beq.n,mov,vadd.f64,lsrs,vstr,mov
adds,vmov.f64,vcvt.f64.s32,mov,str,mla,vsub.f64,bge.n,vadd.f64,uxth,vsub.f64,pop
cmp,vmrs,vdiv.f64,bl,ldr,mov.w,vabs.f64,adds,vcmp.f64,lsrs,vmov,bl
beq.n,ite,vcvt.f64.s32,vmov,str,mov,vcmpe.f64,mov,vmrs,mla,vadd.f64,orrs.w
subs,vsub.f64,vdiv.f64,push,ldr,add.w,vmov.f64,adc.w,beq.w,mla,vstr,it
bl,vcmpegt.f64,vcvt.f64.s32,movs,str,orr.w,vmrs,cmp,add.w,pop,and.w,push
cbz,vaddle.f64,vadd.f64,movt,str,ldr,bgt.n,sbcs.w,add.w,str,add,moveq.w
push,vmrs,vdiv.f64,bic.w,str,strb,vmov,mov,vpop,add.w,vpop,b.n
subs,bgt.n,vsub.f64,ubfx,bl,lsrs,adds,mov,pop,str,ldmia.w,mov.w
b.n,vmov.f64,vadd.f64,orrs,push,orr.w,cmp,mov,vadd.f64,bx,bx,add.w
adds,vcmpe.f64,vsub.f64,lsrs,cmp,strb.w,vcvt.f64.s32,bge.n,vcmpe.f64,vadd.f32,cmp,movs.w
cmp,vmrs,vadd.f64,lsls,sub,ldr.w,vmul.f64,adds,vmov.f64,umull,bhi.w,beq.w
beq.n,bpl.n,vsub.f64,orrs.w,ldrh.w,mov,vdiv.f64,mov,vmrs,subs,tbb,mov.w
subs,vadd.f64,vadd.f64,it,ldrb.w,lsrs,vadd.f64,adc.w,vsub.f64,add.w,vldr,movs.w
bl,vldr,vsub.f64,bne.n,bgt.n,orr.w,beq.n,cmp,vmov.f64,lsrs,vmul.f64,it
cbz,ldr,beq.n,cbnz,ldr,strb.w,vsub.f64,sbcs.w,bmi.n,orr.w,vldr,addne
push,add,vsub.f64,cmp,subs,lsrs,vabs.f64,mov,vsub.f64,rsb,movs,movs.w
subs,vldr,vabs.f64,it,str,ldr.w,vcmpe.f64,mov,vabs.f64,umull,vldr,it
b.n,ldr,vcmpe.f64,bne.n,ldr,orr.w,vmov.f64,mov,vcmpe.f64,blx,vcmpe.f64,addne
adds,add,vmov.f64,rsbsne,str,ldr,vmrs,bge.n,vmov.f64,add,vmov.f64,add.w
cmp,vldr,vmrs,it,ldr,strb,bgt.n,adds,vmrs,add,vmrs,rsb
beq.n,ldr,bgt.n,movcc,str,lsrs,vmov,mov,ble.n,ldr,bpl.n,lsl.w
subs,add,vmov,b.n,ldr,orr.w,adds,adc.w,vdiv.f64,vmov,bl,lsr.w
bl,vldr,adds,pop,str,strb.w,cmp,cmp,vadd.f64,movw,vcmpe.f64,lsl.w
cbz,vadd.f64,adds,bx,ldr,ldr.w,vcvt.f64.s32,sbcs.w,blx,movt,push,orr.w
push,ldr,vmov,cmp,str,lsrs,vmul.f64,mov,add,vmov.f32,vpush,lsr.w
subs,add,adds,ble.w,str,lsrs,vdiv.f64,mov,add,push,mov,add
b.n,vldr,vmov,beq.n,str,lsrs,vadd.f64,mov,ldr,sub,sub,b.n
adds,vadd.f64,adds,vcmp.f64,bl,strb.w,beq.n,bge.n,vcmp.f64,bic.w,vmov.f64,cmp.w
cmp,vmul.f64,vmov,vldr,push,ldr,vsub.f64,adds,push,cmp,vmrs,bcc.n
beq.n,vmul.f64,adds,vmrs,cmp,ldr.w,vabs.f64,mov,vpush,ble.n,vmov.f64,movs.w
subs,vsub.f64,vcvt.f64.s32,it,sub,strb,vcmpe.f64,adc.w,ldr,cmp.w,ble.w,adcs
bl,vsub.f64,vmov,vmovne.f64,ldrh.w,strb.w,vmov.f64,cmp,vmov.f64,blt.n,ldr,adc.w
cbz,vmov.f64,adds,b.n,ldrb.w,add.w,vmrs,sbcs.w,vmrs,beq.n,it,tst.w
push,vnmls.f64,vmov,vmov.f64,bgt.n,cmp.w,bgt.n,mov,add,vsub.f32,vnegle.f64,sub.w
subs,vmul.f64,mov,vmov.f64,ldr,bne.n,vmov,mov,bls.n,add,add,bne.n
b.n,vsub.f64,vmov,add,subs,uxth,adds,mov,vmov.f64,pop,vldr,cmp.w
adds,vsub.f64,adds,vpop,str,lsrs,cmp,bge.n,vpop,lsrs,vsub.f64,it
cmp,vmla.f64,adds,pop,ldr,uxth,vcvt.f64.s32,adds,ldmia.w,bic.w,vsub.f64,adcs.w
beq.n,vmla.f64,vmov,vmov.f64,str,lsrs,vmul.f64,mov,b.w,bic.w,vmov,adceq.w
subs,vadd.f64,cmp,vmov.f64,ldr,mla,vdiv.f64,adc.w,vmov,vsub.f32,vneg.f64,orr.w
bl,vadd.f64,vdiv.f64,bl,str,mov.w,vadd.f64,cmp,push,vmov.f32,vsub.f64,pop
cbz,vadd.f64,vcvt.f64.s32,vmov.f64,ldr,mla,beq.n,sbcs.w,vpush,blx,b.n,subs
push,vmla.f64,vdiv.f64,vpush,str,ldr.w,vsub.f64,mov,vmov.f64,add,vmul.f64,vmov
subs,vmla.f64,vcvt.f64.s32,vmul.f64,ldr,lsrs,vabs.f64,mov,subw,add,vldr,strd
b.n,vadd.f64,vdiv.f64,vmul.f64,str,uxth,vcmpe.f64,mov,cmp.w,ldr,vldr,vadd.f64
adds,vadd.f64,vcvt.f64.s32,vmul.f64,str,add.w,vmov.f64,bge.n,mov,vmov,ldr,bne.n
cmp,vcvt.s32.f64,vdiv.f64,vmul.f64,str,mla,vmrs,adds,blt.w,movw,lsls,bl
beq.n,vstr,vcvt.f64.s32,vsub.f64,bl,lsrs,bgt.n,mov,movw,movt,vldr,push
subs,vsub.f64,vdiv.f64,vcmp.f64,push,uxth,vmov,adc.w,movt,vmov.f32,add,movw
bl,vmov,vcvt.f64.s32,vadd.f64,cmp,mov.w,adds,cmp,cmp,push,vldr,movt
cbz,vadd.f64,vdiv.f64,vmrs,sub,mov.w,cmp,sbcs.w,it,sub,add.w,movw
push,vstr,vcvt.f64.s32,bne.n,ldrh.w,mla,vcvt.f64.s32,mov,bgt.w,bic.w,vldr,movw
subs,and.w,vdiv.f64,vcmp.f64,ldrb.w,mov.w,vmul.f64,mov,movgt,cmp,vldr,movs
b.n,add,vcvt.f64.s32,vmrs,bgt.n,mov,vdiv.f64,mov,ldr.w,ble.n,vldr,ldr
adds,vpop,vadd.f64,beq.n,ldr,add.w,vadd.f64,bge.n,add,cmp.w,vldr,ldr
cmp,ldmia.w,vdiv.f64,vsub.f64,subs,orr.w,beq.n,adds,vldr,blt.n,add.w,uxth
beq.n,bx,vsub.f64,vcmp.f64,str,ldr,vsub.f64,mov,vsub.f64,beq.n,vldr,lsrs
subs,cmp,vadd.f64,vmrs,ldr,strb,vabs.f64,adc.w,vcmpe.f64,vsub.f32,mov,uxth
bl,bhi.n,vsub.f64,bne.w,str,lsrs,vcmpe.f64,cmp,vmrs,add,vnmls.f64,lsrs
cbz,tbb,vadd.f64,vcmp.f64,ldr,orr.w,vmov.f64,sbcs.w,it,pop,vmul.f64,mla
push,vldr,vsub.f64,vmrs,str,strb.w,vmrs,mov,bmi.n,vsub.f32,vmul.f64,mla
subs,vmul.f64,vadd.f64,bne.w,ldr,ldr.w,bgt.n,mov,vmovmi.f64,vmul.f32,vmla.f64,uxth.w
b.n,vldr,vsub.f64,vsub.f64,str,mov,vmov,mov,ldr.w,vmov.f32,vadd.f64,lsrs
adds,movs,beq.n,vcmp.f64,ldr,lsrs,adds,bge.n,add,blx,vsub.f64,add.w
cmp,vldr,vsub.f64,vmrs,str,orr.w,cmp,adds,vldr,add,vmla.f64,mla
beq.n,vcmpe.f64,vabs.f64,bne.w,str,strb.w,vcvt.f64.s32,mov,vcmpe.f64,add,vsub.f64,uxth
subs,vmov.f64,vcmpe.f64,vcmp.f64,str,lsrs,vmul.f64,adc.w,vmrs,ldr,vadd.f64,lsrs
bl,vmrs,vmov.f64,vmrs,bl,ldr.w,vdiv.f64,cmp,ble.w,vmov,vadd.f64,mla
cbz,bmi.n,vmrs,bne.w,push,orr.w,vadd.f64,sbcs.w,ubfx,movw,vsub.f64,mov
push,bl,bgt.n,movs,cmp,ldr,beq.n,mov,asrs,movt,vmla.f64,str
subs,vcmpe.f64,vmov,vsub.f64,sub,strb,vsub.f64,mov,orr.w,vmov.f32,vsub.f64,add.w
b.n,push,adds,vcmp.f64,ldrh.w,lsrs,vabs.f64,mov,subw,push,vnmls.f64,orr.w
adds,vpush,adds,vmrs,ldrb.w,orr.w,vcmpe.f64,bge.n,orr.w,sub,vadd.f64,str
cmp,mov,vmov,vcmp.f64,bgt.n,strb.w,vmov.f64,adds,adds,bic.w,vmov.f64,mov
beq.n,sub,adds,ite,ldr,ldr.w,vmrs,mov,ldr.w,cmp,vmla.f64,pop
subs,vmov.f64,vmov,movne,subs,lsrs,bgt.n,adc.w,vmov,ble.n,vmul.f64,bl
bl,vmrs,adds,vmrs,str,lsrs,bx,cmp,add,cmp.w,vmla.f64,orrs.w
cbz,vmov.f64,vmov,bne.w,ldr,lsrs,ldrd,sbcs.w,vldr,blt.n,vmls.f64,it
push,ble.w,adds,cmp,str,strb.w,ldrb.w,mov,vcmpe.f64,beq.n,vmul.f64,push
subs,ldr,vcvt.f64.s32,bne.w,ldr,ldr,adds,mov,vmrs,vsub.f32,vmul.f64,moveq.w
b.n,it,vmov,vsub.f64,str,ldr.w,adc.w,mov,bgt.w,add,vadd.f64,b.n
adds,vnegle.f64,adds,vcmp.f64,ldr,strb,strd,bge.n,ldr.w,pop,vmls.f64,mov.w
cmp,add,vmov,vmrs,str,strb.w,cmp,adds,vmov.f64,subs,vldr,add.w
beq.n,vldr,mov,vcmp.f64,ldr,add.w,beq.n,mov,ldr.w,vdiv.f32,vsub.f64,movs.w
subs,vsub.f64,vmov,ite,str,cmp.w,orrs.w,adc.w,add,bne.n,vadd.f64,beq.w
bl,vsub.f64,adds,movne,str,bne.n,beq.n,cmp,vldr,vadd.f32,vadd.f64,mov.w
cbz,vmov,adds,vmrs,str,uxth,cmp,sbcs.w,add,add,vadd.f64,movs.w
push,vneg.f64,vmov,bne.n,bl,lsrs,it,mov,ldr.w,eors,vsub.f64,it
subs,vsub.f64,cmp,cmp,push,uxth,cmpeq,mov,vadd.f64,movw,vadd.f64,addne
b.n,b.n,vdiv.f64,bne.n,cmp,lsrs,bcc.n,mov,add.w,lsrs,vldr,movs.w
adds,vmul.f64,vcvt.f64.s32,cmp,sub,mla,mov,bge.n,vmov,movt,vcmpe.f64,it
cmp,vldr,vdiv.f64,bne.n,ldrh.w,mov.w,blx,adds,add,rsb,vmrs,addne
beq.n,vldr,vcvt.f64.s32,vsub.f64,ldrb.w,mla,vmov.f64,mov,vmov,eor.w,ite,add.w
