cmp,vsub.f64,bgt.n,vmrs,str,ldr.w,bgt.n,adds,add.w,movt,adds,subs,cmp.w,and.w,movw,ite
beq.n,vnmls.f64,vmov,bne.n,ldr,orr.w,vmov,mov,vldr,vmov.f32,iteee,vmov,bne.n,eor.w,movt,mov
subs,vadd.f64,adds,vpop,str,ldr,adds,adc.w,vmla.f64,push,ldr,strd,eor.w,and.w,bic.w,andseq.w
bl,vmov.f64,adds,vmov.f64,ldr,strb,cmp,cmp,add.w,sub,movweq,vadd.f64,movs,eor.w,mov,eorne.w
cbz,vmla.f64,vmov,vmov.f64,str,lsrs,vcvt.f64.s32,sbcs.w,vmov,bic.w,movtne,bne.n,adds,and.w,cmp,bne.n
push,vmul.f64,adds,bx,ldr,orr.w,vmul.f64,mov,vldr,cmp,itt,bl,mov,and.w,ble.n,eor.w
subs,vmla.f64,vmov,vmov.f64,str,strb.w,vdiv.f64,mov,vldr,ble.n,andne,push,eor.w,mov.w,movw,subs
b.n,vmls.f64,adds,vmov.f64,str,ldr.w,vadd.f64,mov,vmov,cmp.w,orrne,movw,eor.w,and.w,movt,tst.w
adds,vmul.f64,vmov,blx,str,lsrs,beq.n,bge.n,vcvt.f64.s32,blt.n,vmsr,movt,eor.w,orr.w,cmp,mov.w
cmp,vmul.f64,adds,add,bl,lsrs,vsub.f64,adds,vcmpe.f64,beq.n,adds,movw,eor.w,eor.w,bgt.n,ite
beq.n,vadd.f64,vcvt.f64.s32,add,push,lsrs,vabs.f64,mov,vmrs,vsub.f32,beq.n,movw,adds,and.w,movw,moveq
subs,vmls.f64,vmov,ldr,cmp,strb.w,vcmpe.f64,adc.w,ubfx,add,movs,movs,adc.w,and.w,movt,ands.w
bl,vldr,adds,push,sub,ldr,vmov.f64,cmp,sub.w,pop,bx,ldr,adds,eor.w,cmp,eorne.w
cbz,vsub.f64,vmov,vpush,ldrh.w,ldr.w,vmrs,sbcs.w,vmov,vadd.f32,and.w,ldr,adcs,eor.w,ble.n,bne.n
push,vadd.f64,mov,sub,ldrb.w,strb,bgt.n,mov,add.w,vmul.f32,bl,uxth,cmp.w,and.w,movw,eor.w
subs,vadd.f64,vmov,vmov.f64,bgt.n,strb.w,vmov,mov,add.w,vadd.f32,sub,lsrs,bne.n,eors,movt,subs
b.n,vadd.f64,adds,vmov.f64,ldr,add.w,adds,mov,vldr,bl,movw,uxth,eor.w,eors,cmp,tst.w
adds,vsub.f64,adds,blx,subs,cmp.w,cmp,bge.n,vstr,movw,movt,lsrs,movs,orr.w,bgt.w,mov.w
cmp,vadd.f64,vmov,add,str,bne.n,vcvt.f64.s32,movw,vcvt.f64.s32,movt,mov.w,mla,adds,and.w,cmp,ite
beq.n,vldr,cmp,add,ldr,uxth,vmul.f64,movt,vldr,push,str,mla,mov,eor.w,ble.w,moveq
subs,vcmpe.f64,vdiv.f64,ldr,str,lsrs,vdiv.f64,ldrd,vldr,movw,movw,uxth.w,eor.w,eor.w,ldr,ands.w
bl,vmrs,vcvt.f64.s32,vmov,ldr,uxth,vadd.f64,movs,vldr,ldmia.w,movt,lsrs,eor.w,orr.w,add,eorne.w
cbz,ite,vdiv.f64,and.w,str,lsrs,beq.n,and.w,vmla.f64,movw,str,add.w,eor.w,eors,vldr,bne.n
push,vnmls.f64,vcvt.f64.s32,bx,ldr,mla,vsub.f64,orrs.w,vldr,uxth,mov.w,mla,eor.w,and.w,vadd.f64,eor.w
subs,vaddgt.f64,vdiv.f64,vmov.f64,str,mov.w,vabs.f64,beq.n,vmov.f64,lsrs,str,uxth,adds,orr.w,b.w,subs
b.n,vcmple.f64,vcvt.f64.s32,mov,ldr,mla,vcmpe.f64,add,vmov.f64,uxth,lsls,lsrs,adc.w,and.w,vcmpe.f64,tst.w
adds,vmrs,vdiv.f64,bl,str,ldr.w,vmov.f64,pop,vmla.f64,lsrs,mov.w,mla,adds,orr.w,vmrs,mov.w
cmp,vcmpe.f64,vcvt.f64.s32,vmov,str,lsrs,vmrs,ldrd,vmul.f64,mla,str,mov,adcs,orr.w,blt.w,ite
beq.n,beq.n,vdiv.f64,push,str,uxth,bgt.n,ldrb.w,vmul.f64,mla,mov.w,str,cmp.w,ldmia.w,ldr,mov
subs,vmrs,vcvt.f64.s32,movs,bl,add.w,vmov,adds,vsub.f64,pop,str,add.w,bne.n,adds,add,andseq.w
bl,it,vdiv.f64,movt,push,mla,adds,adc.w,vmul.f64,str,movt,orr.w,eor.w,cmp.w,vldr,eorne.w
cbz,vnegle.f64,vcvt.f64.s32,bic.w,cmp,lsrs,cmp,strd,vmla.f64,add.w,mov.w,str,movs,orr.w,vsub.f64,bne.n
push,add,vdiv.f64,ubfx,sub,uxth,vcvt.f64.s32,cmp,vmul.f64,str,str,mov,adds,orr.w,ldr,eor.w
subs,vpop,vcvt.f64.s32,orrs,ldrh.w,mov.w,vmul.f64,beq.n,it,bx,str,pop,mov,add,add,subs
b.n,pop,vadd.f64,lsrs,ldrb.w,mov.w,vdiv.f64,orrs.w,vmla.f64,vmov.f32,bpl.n,bl,eor.w,bne.n,vldr,tst.w
adds,vmov.f64,vdiv.f64,lsls,bgt.n,mla,vadd.f64,beq.n,vaddmi.f64,vadd.f32,lsls,orrs.w,eor.w,ubfx,vsub.f64,mov.w
cmp,b.w,vsub.f64,orrs.w,ldr,mov.w,beq.n,cmp,vmul.f64,vdiv.f32,bpl.n,it,eor.w,bl,vmov,ite
beq.n,add,vadd.f64,it,subs,mov,vsub.f64,it,bmi.n,mul.w,lsls,push,eor.w,lsrs,vadd.f64,moveq
subs,bl,vsub.f64,bne.n,str,add.w,vabs.f64,cmpeq,vmov.f64,bl,bpl.n,moveq.w,adds,lsrs,vneg.f64,ands.w
bl,push,vadd.f64,cbnz,ldr,orr.w,vcmpe.f64,bcc.n,vcmpe.f64,movw,lsls,b.n,adc.w,stmdb,vsub.f64,eorne.w
cbz,vmrs,vsub.f64,cmp,str,ldr,vmov.f64,mov,vmrs,movt,bpl.n,mov.w,adds,lsrs,b.w,bne.n
push,bl,vadd.f64,it,ldr,strb,vmrs,blx,it,push,lsls,add.w,adcs,and.w,vmul.f64,eor.w
subs,vmrs,vsub.f64,bne.n,str,lsrs,bgt.n,push,vnegmi.f64,movw,bpl.n,movs.w,cmp.w,and.w,vldr,subs
b.n,adds,beq.n,rsbsne,ldr,orr.w,vmov,sub,bmi.n,ldmia.w,vldr,beq.w,bne.n,and.w,vldr,tst.w
adds,movw,vsub.f64,it,str,strb.w,adds,movs,vcmpe.f64,movw,vldr,mov.w,eor.w,eor.w,vldr,mov.w
cmp,movt,vabs.f64,movcc,ldr,ldr.w,cmp,movs,vmrs,uxth,vdiv.f32,movs.w,movs,and.w,vldr,ite
beq.n,and.w,vcmpe.f64,b.n,str,mov,vcvt.f64.s32,movs,ite,lsrs,vmrs,it,adds,eor.w,ldr,mov
subs,beq.n,vmov.f64,pop,str,lsrs,vmul.f64,movs,vsubgt.f64,uxth,movs,addne,mov,and.w,lsls,andseq.w
bl,adds,vmrs,bx,str,orr.w,vdiv.f64,adds,vcmpe.f64,lsrs,add,movs.w,eor.w,and.w,vldr,eorne.w
cbz,iteee,bgt.n,vmov.f64,bl,strb.w,vadd.f64,mov,vaddle.f64,mla,bx,it,eor.w,mov.w,add,bne.n
push,ldr,vmov,mov,push,lsrs,beq.n,adc.w,vmrs,mla,movs,addne,eor.w,and.w,add.w,eor.w
subs,movweq,adds,bl,cmp,ldr.w,vsub.f64,cmp,vadd.f64,pop,pop,add.w,eor.w,orr.w,vldr,subs
b.n,movtne,adds,vmov,sub,orr.w,vabs.f64,sbcs.w,it,str,vmov.f64,rsb,adds,eor.w,vldr,tst.w
adds,itt,vmov,push,ldrh.w,ldr,vcmpe.f64,mov,bmi.n,add.w,add,lsl.w,adc.w,and.w,vldr,mov.w
cmp,andne,adds,movs,ldrb.w,strb,vmov.f64,mov,vmovmi.f64,str,vpop,lsr.w,adds,and.w,add.w,ite
beq.n,orrne,vmov,movt,bgt.n,lsrs,vmrs,mov,vcmpe.f64,bx,pop,lsl.w,adcs,eor.w,vldr,moveq
subs,vmsr,adds,bic.w,ldr,orr.w,bgt.n,bge.n,vmrs,eor.w,vsub.f64,orr.w,cmp.w,eor.w,vnmls.f64,ands.w
bl,adds,vmov,ubfx,subs,strb.w,vmov,adds,it,bl,vmul.f64,lsr.w,bne.n,and.w,vnmls.f64,eorne.w
cbz,beq.n,adds,orrs,str,ldr.w,adds,mov,bmi.n,movw,vmov.f64,add,eor.w,eors,vmul.f64,bne.n
push,movs,vcvt.f64.s32,lsrs,ldr,lsrs,cmp,adc.w,vmovmi.f64,movt,blx,b.n,movs,eors,vmov.f64,cmp
subs,bx,vmov,lsls,str,lsrs,vcvt.f64.s32,cmp,vcmpe.f64,push,add,cmp.w,adds,orr.w,vmla.f64,bne.n
b.n,and.w,adds,orrs.w,ldr,lsrs,vmul.f64,sbcs.w,ldr,movw,add,bcc.n,mov,and.w,vmla.f64,ldrb.w
adds,bl,vmov,it,str,strb.w,vdiv.f64,mov,add,ldmia.w,ldr,cmp.w,eor.w,eor.w,vmls.f64,movs
cmp,sub,mov,bne.n,ldr,ldr,vadd.f64,mov,vldr,movw,push,bcc.n,eor.w,eor.w,vmul.f64,eor.w
beq.n,movw,vmov,cbnz,str,ldr.w,beq.n,mov,ldr,uxth,vpush,lsrs,eor.w,orr.w,vmls.f64,subs
subs,movt,adds,cmp,ldr,strb,vsub.f64,bge.n,vmrs,lsrs,vmov.f64,movs.w,eor.w,eors,vmls.f64,tst.w
bl,mov.w,adds,it,str,strb.w,vabs.f64,adds,it,uxth,sub,mov.w,adds,and.w,vadd.f64,mov.w
cbz,str,vmov,bne.n,str,add.w,vcmpe.f64,mov,vsubgt.f64,lsrs,add,add.w,adc.w,orr.w,vsub.f64,ite
push,movw,cmp,rsbsne,str,cmp.w,vmov.f64,adc.w,add,mla,bl,mov.w,adds,and.w,vadd.f64,moveq
subs,movt,vdiv.f64,it,bl,bne.n,vmrs,cmp,vldr,mla,vmrs,cmn.w,adcs,orr.w,vmov.f64,ands.w
b.n,str,vcvt.f64.s32,movcc,push,uxth,bgt.n,sbcs.w,it,pop,bic.w,bcs.w,cmp.w,orr.w,vmla.f64,eorne.w
adds,mov.w,vdiv.f64,b.n,cmp,lsrs,vmov,mov,vadd.f64,str,str,cmp.w,bne.n,ldmia.w,vcmp.f64,bne.n
cmp,str,vcvt.f64.s32,pop,sub,uxth,adds,mov,vldrle,add.w,bic.w,it,eor.w,mov,vmov.f64,eor.w
beq.n,lsls,vdiv.f64,bx,ldrh.w,lsrs,cmp,mov,vadd.f64,str,vmsr,adcs.w,movs,ubfx,vmrs,subs
subs,mov.w,vcvt.f64.s32,vabs.f64,ldrb.w,mla,vcvt.f64.s32,bge.n,vadd.f64,bx,movs,adceq.w,adds,bl,bne.w,tst.w
bl,str,vdiv.f64,cmp,bgt.n,mov.w,vmul.f64,adds,vadd.f64,vmul.f32,bx,orr.w,mov,lsrs,cmp,mov.w
cbz,mov.w,vcvt.f64.s32,ble.w,ldr,mla,vdiv.f64,mov,vmla.f64,add,movs,pop,eor.w,lsrs,bgt.n,ite
push,str,vdiv.f64,beq.n,subs,ldr.w,vadd.f64,adc.w,vadd.f64,bl,bl,subs,eor.w,stmdb,b.w,moveq
subs,movt,vcvt.f64.s32,cmp,str,lsrs,beq.n,cmp,vadd.f64,movw,cmp.w,vmov,eor.w,lsrs,vneg.f64,ands.w
b.n,mov.w,vdiv.f64,beq.n,ldr,uxth,vsub.f64,sbcs.w,vsub.f64,movt,beq.n,strd,eor.w,and.w,b.w,eorne.w
adds,str,vcvt.f64.s32,vldr,str,add.w,vabs.f64,mov,vadd.f64,push,ble.n,vadd.f64,adds,and.w,add,bne.n
cmp,str,vdiv.f64,vldr,ldr,mla,vcmpe.f64,mov,vadd.f64,movw,cmp,bne.n,adc.w,and.w,bl,eor.w
beq.n,bpl.n,vcvt.f64.s32,b.n,str,lsrs,vmov.f64,mov,vcmp.f64,ldmia.w,bne.n,bl,adds,eor.w,push,subs
subs,lsls,vadd.f64,vmov.f64,ldr,uxth,vmrs,bge.n,vmrs,movw,vmrs,push,adcs,and.w,vmrs,tst.w
bl,bpl.n,vdiv.f64,vmov.f64,str,mov.w,bgt.n,adds,beq.w,uxth,bic.w,movw,cmp.w,eor.w,bl,mov.w
cbz,lsls,vsub.f64,add,ldr,mov.w,vmov,mov,add.w,lsrs,orrs,movt,bne.n,and.w,vmrs,ite
push,bpl.n,vadd.f64,vpop,str,mla,adds,adc.w,add.w,uxth,vmsr,movw,eor.w,and.w,adds,mov
subs,lsls,vsub.f64,pop,str,mov.w,cmp,cmp,vpop,lsrs,movs,movw,movs,mov.w,movw,andseq.w
b.n,bpl.n,vadd.f64,vldr,str,mov,vcvt.f64.s32,sbcs.w,pop,mla,bx,movs,adds,and.w,movt,eorne.w
adds,lsls,vsub.f64,vldr,bl,add.w,vmul.f64,mov,vadd.f64,mla,vmov,ldr,mov,orr.w,and.w,bne.n
cmp,bpl.n,vadd.f64,bl,push,orr.w,vdiv.f64,mov,vcmpe.f64,pop,movw,ldr,eor.w,eor.w,beq.n,eor.w
beq.n,vldr,vsub.f64,vabs.f64,cmp,ldr,vadd.f64,mov,vmov.f64,str,movt,uxth,eor.w,and.w,adds,subs
subs,vldr,beq.n,vabs.f64,sub,strb,beq.n,bge.n,vmrs,add.w,bic.w,lsrs,eor.w,and.w,iteee,tst.w
bl,vdiv.f32,vsub.f64,vcmpe.f64,ldrh.w,lsrs,vsub.f64,adds,vsub.f64,str,mov,uxth,eor.w,eor.w,ldr,mov.w
cbz,vmrs,vabs.f64,vmrs,ldrb.w,orr.w,vabs.f64,mov,vmov.f64,bx,cmp,lsrs,adds,eor.w,movweq,ite
push,movs,vcmpe.f64,bpl.n,bgt.n,strb.w,vcmpe.f64,adc.w,bmi.n,vadd.f32,ble.n,mla,adc.w,and.w,movtne,moveq
subs,add,vmov.f64,vdiv.f64,ldr,ldr.w,vmov.f64,cmp,vsub.f64,umull,movw,mla,adds,eors,itt,ands.w
b.n,bx,vmrs,vmov.f64,subs,mov,vmrs,sbcs.w,vabs.f64,subs,movt,uxth.w,adcs,eors,andne,eorne.w
adds,movs,bgt.n,vmov.f64,str,lsrs,bgt.n,mov,vcmpe.f64,add.w,cmp,lsrs,cmp.w,orr.w,orrne,bne.n
cmp,pop,vmov,vmov.f64,ldr,orr.w,vmov,mov,vmov.f64,lsrs,bgt.n,add.w,bne.n,and.w,vmsr,eor.w
beq.n,vmov.f64,adds,vmla.f64,str,strb.w,adds,mov,vmrs,orr.w,movw,mla,eor.w,eor.w,adds,subs
subs,add,adds,vmla.f64,ldr,lsrs,cmp,bge.n,ble.n,rsb,movt,uxth,movs,eor.w,beq.n,tst.w
bl,vpop,vmov,vmls.f64,str,ldr.w,vcvt.f64.s32,adds,vdiv.f64,umull,cmp,lsrs,adds,orr.w,movs,mov.w
cbz,pop,adds,vdiv.f64,ldr,orr.w,vmul.f64,mov,vadd.f64,blx,ble.n,mla,mov,eors,bx,ite
push,lsrs,vmov,vdiv.f64,str,ldr,vdiv.f64,adc.w,blx,add,cmp,mov,eor.w,and.w,and.w,moveq
subs,bic.w,adds,b.n,ldr,strb,vadd.f64,cmp,add,add,ble.w,str,eor.w,orr.w,bl,ands.w
b.n,bic.w,vmov,vcmp.f64,str,lsrs,beq.n,sbcs.w,add,ldr,ldr,add.w,eor.w,and.w,sub,eorne.w
adds,vsub.f64,adds,vmrs,str,orr.w,vsub.f64,mov,ldr,vmov,vldr,orr.w,eor.w,orr.w,movw,bne.n
cmp,vmov.f64,vcvt.f64.s32,bne.n,str,strb.w,vabs.f64,mov,vcmp.f64,movw,vldr,str,adds,orr.w,movt,eor.w
beq.n,blx,vmov,vcmp.f64,bl,ldr.w,vcmpe.f64,mov,push,movt,vldr,mov,adc.w,ldmia.w,mov.w,subs
subs,add,adds,vmrs,push,lsrs,vmov.f64,bge.n,vpush,vmov.f32,add,pop,adds,mov,str,tst.w
bl,add,vmov,beq.n,cmp,lsrs,vmrs,adds,ldr,push,vldr,bl,adcs,ubfx,movw,mov.w
cbz,ldr,mov,vcmp.f64,sub,lsrs,bgt.n,mov,vmov.f64,sub,vsub.f64,orrs.w,cmp.w,bl,movt,ite
push,push,vmov,vmrs,ldrh.w,strb.w,vmov,adc.w,vmrs,bic.w,vldr,it,bne.n,lsrs,str,mov
subs,vpush,adds,bne.n,ldrb.w,ldr,adds,cmp,add,cmp,ldr,push,eor.w,lsrs,mov.w,andseq.w
b.n,vmov.f64,adds,vsub.f64,bgt.n,ldr.w,cmp,sbcs.w,bls.n,ble.n,add,moveq.w,movs,stmdb,str,eorne.w
adds,sub,vmov,vcmp.f64,ldr,strb,vcvt.f64.s32,mov,vmov.f64,cmp.w,vsub.f64,b.n,adds,lsrs,lsls,bne.n
cmp,add,cmp,vmrs,subs,strb.w,vmul.f64,mov,vpop,blt.n,vmov,mov.w,mov,and.w,mov.w,eor.w
beq.n,bl,vdiv.f64,ite,str,add.w,vdiv.f64,mov,ldmia.w,beq.n,vadd.f64,add.w,eor.w,and.w,str,subs
subs,vmrs,vcvt.f64.s32,movne,ldr,cmp.w,vadd.f64,bge.n,b.w,vsub.f32,vmul.f64,movs.w,eor.w,and.w,mov.w,tst.w
bl,bic.w,vdiv.f64,cmp,str,bne.n,beq.n,adds,vmov,add,lsls,beq.w,eor.w,eor.w,str,mov.w
cbz,str,vcvt.f64.s32,bne.w,ldr,uxth,vsub.f64,mov,push,pop,add.w,mov.w,eor.w,and.w,movt,ite
push,bic.w,vdiv.f64,vcmp.f64,str,lsrs,vabs.f64,adc.w,vpush,lsrs,vldr,movs.w,adds,eor.w,mov.w,mov
subs,vmsr,vcvt.f64.s32,vmrs,ldr,uxth,vcmpe.f64,cmp,vmov.f64,bic.w,add.w,it,adc.w,and.w,str,andseq.w
b.n,movs,vdiv.f64,bne.w,str,lsrs,vmov.f64,sbcs.w,subw,bic.w,vldr,addne,adds,and.w,str,eorne.w
adds,bx,vcvt.f64.s32,vsub.f64,ldr,mla,vmrs,mov,cmp.w,vsub.f32,vnmls.f64,movs.w,adcs,mov.w,bpl.n,bne.n
cmp,movs,vdiv.f64,vcmp.f64,str,mov.w,bgt.n,mov,mov,vmov.f32,vmov.f64,it,cmp.w,and.w,lsls,eor.w
beq.n,bl,vcvt.f64.s32,vmrs,str,mla,vmov,mov,blt.w,blx,vnmls.f64,addne,bne.n,orr.w,bpl.n,subs
subs,cmp.w,vdiv.f64,bne.n,str,ldr.w,adds,bge.n,movw,add,vmla.f64,add.w,eor.w,eor.w,lsls,tst.w
bl,beq.n,vcvt.f64.s32,vcmp.f64,bl,lsrs,cmp,adds,movt,add,vmul.f64,rsb,movs,and.w,bpl.n,mov.w
cbz,ble.n,vdiv.f64,vmrs,push,uxth,vcvt.f64.s32,mov,cmp,ldr,vneg.f64,lsl.w,adds,and.w,lsls,ite
push,cmp,vcvt.f64.s32,bne.n,cmp,add.w,vmul.f64,adc.w,it,vmov,vmla.f64,lsr.w,mov,eor.w,bpl.n,moveq
subs,bne.n,vadd.f64,vsub.f64,sub,mla,vdiv.f64,cmp,bgt.w,movw,vmul.f64,lsl.w,eor.w,eor.w,lsls,ands.w
b.n,vmrs,vdiv.f64,vcmp.f64,ldrh.w,lsrs,vadd.f64,sbcs.w,movgt,movt,vneg.f64,orr.w,eor.w,and.w,bpl.n,eorne.w
adds,bic.w,vsub.f64,vmrs,ldrb.w,uxth,beq.n,mov,ldr.w,vmov.f32,b.w,lsr.w,eor.w,eors,vldr,bne.n
cmp,orrs,vadd.f64,bne.n,bgt.n,mov.w,vsub.f64,mov,add,push,ldr,add,eor.w,eors,vldr,cmp
beq.n,vmsr,vsub.f64,vsub.f64,ldr,mov.w,vabs.f64,mov,vldr,sub,vldr,b.n,adds,orr.w,vdiv.f32,bne.n
subs,movs,vadd.f64,vcmp.f64,subs,mla,vcmpe.f64,bge.n,vsub.f64,bic.w,add,cmp.w,adc.w,and.w,vmrs,ldrb.w
bl,bx,vsub.f64,vmrs,str,mov.w,vmov.f64,adds,vcmpe.f64,cmp,add.w,bcc.n,adds,eor.w,movs,movs
cbz,vmov,vadd.f64,beq.n,ldr,mov,vmrs,mov,vmrs,ble.n,vldr,cmp.w,adcs,eor.w,add,eor.w
push,vmov.f64,vsub.f64,vmov.f64,str,add.w,bgt.n,adc.w,it,cmp.w,vmla.f64,bcc.n,cmp.w,orr.w,bx,subs
subs,bic.w,beq.n,vmov.f64,ldr,orr.w,vmov,cmp,bmi.n,blt.n,vldr,lsrs,bne.n,eors,movs,tst.w
b.n,cmp.w,vsub.f64,bx,str,ldr,adds,sbcs.w,vmovmi.f64,beq.n,vmls.f64,movs.w,eor.w,and.w,pop,mov.w
adds,blt.n,vabs.f64,movs,ldr,strb,cmp,mov,ldr.w,vsub.f32,vmla.f64,mov.w,movs,orr.w,vmov.f64,ite
cmp,movw,vcmpe.f64,movt,str,lsrs,vcvt.f64.s32,mov,add,add,vadd.f64,add.w,adds,and.w,add,moveq
beq.n,movt,vmov.f64,movs,ldr,orr.w,vmul.f64,mov,vldr,pop,vsub.f64,mov.w,mov,orr.w,vpop,ands.w
subs,cmp,vmrs,subs,str,strb.w,vdiv.f64,bge.n,vcmpe.f64,vsub.f32,vadd.f64,cmn.w,eor.w,orr.w,pop,eorne.w
bl,bgt.n,bgt.n,vmov,str,ldr.w,vadd.f64,adds,vmrs,vmul.f32,vmov.f64,bcs.w,eor.w,ldmia.w,vstr,bne.n
cbz,movw,vmov,vsub.f64,str,mov,beq.n,mov,ble.w,vmov.f32,vmla.f64,cmp.w,eor.w,mov.w,vmov.f64,eor.w
push,movt,adds,vmov.f64,bl,lsrs,vsub.f64,adc.w,ubfx,blx,vcmp.f64,it,eor.w,orr.w,bl,subs
subs,cmp,adds,vmov.f64,push,orr.w,vabs.f64,cmp,asrs,add,vmrs,adcs.w,adds,mov,push,tst.w
b.n,bgt.n,vmov,bne.w,cmp,strb.w,vcmpe.f64,sbcs.w,orr.w,add,beq.w,adceq.w,adc.w,and.w,vpush,mov.w
adds,movw,adds,vadd.f64,sub,lsrs,vmov.f64,mov,subw,ldr,vmov.f64,orr.w,adds,bl,vmov.f64,ite
cmp,movt,vmov,vadd.f64,ldrh.w,ldr.w,vmrs,mov,orr.w,vmov,add,pop,adcs,lsrs,sub,mov
beq.n,cmp,adds,vmov.f64,ldrb.w,orr.w,bgt.n,mov,adds,movw,bl,subs,cmp.w,lsrs,add,andseq.w
subs,bgt.w,vmov,vmov.f64,bgt.n,ldr,vmov,bge.n,ldr.w,movt,push,vmov,bne.n,stmdb,bl,eorne.w
bl,movw,adds,bl,ldr,strb,adds,adds,vmov,vmov.f32,vmrs,strd,eor.w,lsrs,vmrs,bne.n
cbz,movt,vcvt.f64.s32,vmov.f64,subs,lsrs,cmp,mov,add,push,bl,vadd.f64,movs,and.w,bic.w,eor.w
push,cmp,vmov,vpush,str,orr.w,vcvt.f64.s32,adc.w,vldr,sub,vmrs,bne.n,adds,and.w,str,subs
subs,bgt.w,adds,vmul.f64,ldr,strb.w,vmul.f64,cmp,vcmpe.f64,bic.w,adds,bl,mov,and.w,bic.w,tst.w
b.n,movw,vmov,vmul.f64,str,ldr.w,vdiv.f64,sbcs.w,vmrs,cmp,movw,push,eor.w,eor.w,vmsr,mov.w
adds,movt,mov,vmul.f64,ldr,lsrs,vadd.f64,mov,bgt.w,ble.n,movt,movw,eor.w,and.w,movs,ite
cmp,cmp,vmov,vmul.f64,str,lsrs,beq.n,mov,ldr.w,cmp.w,and.w,movt,eor.w,eor.w,bx,moveq
beq.n,ble.w,adds,vsub.f64,ldr,lsrs,vsub.f64,mov,vmov.f64,blt.n,beq.n,movw,eor.w,and.w,movs,ands.w
subs,vmov.f64,adds,vcmp.f64,str,strb.w,vabs.f64,bge.n,ldr.w,beq.n,adds,movw,adds,and.w,bl,eorne.w
bl,add,vmov,vadd.f64,ldr,ldr,vcmpe.f64,adds,add,vsub.f32,iteee,movs,adc.w,mov.w,cmp.w,bne.n
cbz,add,cmp,vmrs,str,ldr.w,vmov.f64,mov,vldr,add,ldr,ldr,adds,and.w,beq.n,eor.w
push,bl,vdiv.f64,bne.n,str,strb,vmrs,adc.w,add,pop,movweq,ldr,adcs,orr.w,ble.n,subs
subs,ldr,vcvt.f64.s32,vcmp.f64,str,strb.w,bgt.n,cmp,ldr.w,subs,movtne,uxth,cmp.w,eor.w,cmp,tst.w
b.n,vldr,vdiv.f64,vmrs,bl,add.w,vmov,sbcs.w,vadd.f64,vdiv.f32,itt,lsrs,bne.n,and.w,bne.n,mov.w
adds,stmdb,vcvt.f64.s32,beq.n,push,cmp.w,adds,mov,add.w,bne.n,andne,uxth,eor.w,and.w,vmrs,ite
cmp,vpush,vdiv.f64,vsub.f64,cmp,bne.n,cmp,mov,vmov,vadd.f32,orrne,lsrs,movs,eor.w,bic.w,moveq
beq.n,add,vcvt.f64.s32,vcmp.f64,sub,uxth,vcvt.f64.s32,mov,add,add,vmsr,mla,adds,eor.w,orrs,ands.w
subs,vldr,vdiv.f64,vmrs,ldrh.w,lsrs,vmul.f64,bge.n,vmov,eors,adds,mla,mov,and.w,vmsr,eorne.w
bl,vmul.f64,vcvt.f64.s32,bne.w,ldrb.w,uxth,vdiv.f64,adds,ldr.w,movw,beq.n,uxth.w,eor.w,eors,movs,bne.n
cbz,ldr,vdiv.f64,vcmp.f64,bgt.n,lsrs,vadd.f64,mov,vcvt.f64.s32,lsrs,movs,lsrs,eor.w,eors,bx,eor.w
push,ldr,vcvt.f64.s32,vmrs,ldr,mla,beq.n,adc.w,add,movt,bx,add.w,eor.w,orr.w,vmov,subs
subs,movw,vdiv.f64,bne.w,subs,mov.w,vsub.f64,cmp,vldr,rsb,and.w,mla,eor.w,and.w,vmov.f64,tst.w
b.n,add,vcvt.f64.s32,vsub.f64,str,mla,vabs.f64,sbcs.w,ldr.w,eor.w,bl,uxth,adds,eor.w,bic.w,mov.w
adds,vldr,vdiv.f64,vcmp.f64,ldr,ldr.w,vcmpe.f64,mov,add,mvns,sub,lsrs,adc.w,eor.w,cmp.w,ite
cmp,add,vcvt.f64.s32,vmrs,str,lsrs,vmov.f64,mov,vldr,add.w,movw,mla,adds,orr.w,blt.n,moveq
beq.n,vldr,vadd.f64,bne.w,ldr,uxth,vmrs,mov,ldr.w,rsb,movt,mov,adcs,eors,movw,ands.w
subs,vmov,vdiv.f64,vcmp.f64,str,add.w,bgt.n,bge.n,vstr,adds,mov.w,str,cmp.w,and.w,movt,eorne.w
bl,movt,vsub.f64,vmrs,ldr,mla,vmov,adds,add,sub.w,str,add.w,bne.n,orr.w,cmp,bne.n
cbz,ldr.w,vadd.f64,bne.w,str,lsrs,adds,mov,vldr,umull,movw,orr.w,eor.w,and.w,bgt.n,eor.w
push,sub,vsub.f64,movs,ldr,uxth,cmp,adc.w,ldr.w,vmul.f32,movt,str,movs,orr.w,movw,subs
subs,add,vadd.f64,vsub.f64,str,mov.w,vcvt.f64.s32,cmp,vmov.f64,umull,str,mov,adds,orr.w,movt,tst.w
b.n,add.w,vsub.f64,vcmp.f64,str,mov.w,vmul.f64,sbcs.w,vstr,lsrs,mov.w,pop,mov,ldmia.w,cmp,mov.w
adds,add,vadd.f64,vmrs,str,mla,vdiv.f64,mov,vldr,lsls,str,bl,eor.w,adds,bgt.n,ite
cmp,vstr,vsub.f64,vcmp.f64,bl,mov.w,vadd.f64,mov,add,orr.w,lsls,orrs.w,eor.w,cmp.w,vcmpe.f64,mov
beq.n,mov,beq.n,ite,push,mov,beq.n,mov,vldr,mov.w,mov.w,it,eor.w,orr.w,ldr,andseq.w
